seed,all_pass,failed_gate_count,failed_gates,closure_half_r500,closure_r500_ground,closure_r500_full,closure_outer,higher_mode_fraction_r500,baryon_fraction_r500,sigma_pred_r500,sigma_anchor,mean_eta_gas,mean_eta_galaxies,summary_json,summary_sha256
20260405,True,0,,0.6929427892702653,1.0460241315154215,1.0951811517874408,1.2468672986952636,0.051104247608512364,0.12170059210831809,813.4787476478376,747.7300678465688,0.3696849106127251,0.3930345145129453,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260405\toy_cluster_summary.json,ac4fa897b3779015880ec4f66235110d3d499bebdb3713fbb9afd4b7cc61672f
20260415,True,0,,0.7008917537266823,1.0166870919987419,1.0660850126016264,1.2058217725977536,0.0529469490330203,0.12486331385430618,802.5999897699521,747.7300678465688,0.37083070694202236,0.41604254176840233,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260415\toy_cluster_summary.json,b03a22002de040be2d4a4243fb57ecb739e165559f505ef38cd62e744c477969
20260425,True,0,,0.7259876484748656,1.0669295089636008,1.1164545667065957,1.258184627340037,0.05039147431756701,0.11970776441602093,821.3414831962008,747.7300678465688,0.370547713411839,0.3968171741667472,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260425\toy_cluster_summary.json,b99fc486db60b38d6e08ae5b23dbff6f7b81eba9a6181735a3c9a96f41ee1839
20260435,True,0,,0.718806576343671,1.0698608815300035,1.1193121028774922,1.2611851018308413,0.0501765376817731,0.11950857241375107,822.3919124774734,747.7300678465688,0.3702140407840058,0.3920959371643448,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260435\toy_cluster_summary.json,0670da96360c0a90fde4a3e7691db46626b9255360986b4002ae039e34a17b17
20260445,True,0,,0.727113354211968,1.059853642791414,1.1090026535803479,1.259393391604454,0.050356915312474916,0.11991812466301817,818.5958216591678,747.7300678465688,0.3698600187914993,0.38481703427722325,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260445\toy_cluster_summary.json,40d26e0520f9c68baf8169b04c660c83a9f58ec8afd9aecc8c16682122a0d039
20260455,True,0,,0.7224082569014084,1.0563568350507988,1.1056844129480652,1.250623552465094,0.05073796572882204,0.12072332411791474,817.3702462250308,747.7300678465688,0.37009456686455033,0.3991401479244685,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260455\toy_cluster_summary.json,85aef3032c1f70cd0cba0f0b680f74f2bd057d576564f69fe80885046f7476b3
20260465,True,0,,0.7477500296084403,1.061704889202039,1.1109529188413108,1.2538464632618649,0.0503660041200622,0.11985199578499833,819.3152869024366,747.7300678465688,0.3702415215986903,0.39713638675801133,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260465\toy_cluster_summary.json,b86153eaee4f2ef176c82b7faf7b6036501b864ae7fc1077c666a5c06ee0716b
20260475,True,0,,0.7052240149498302,1.0399051001668034,1.0890886863143572,1.2422426815397722,0.051442192675132316,0.12211531381277292,811.2129110477762,747.7300678465688,0.3700729122474213,0.4013328980030367,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260475\toy_cluster_summary.json,3b2aab9950b6e887b4255d1b8505970bf78844db2b32e1b975cb4064c6fafae1
20260485,True,0,,0.720529546009635,1.063479781954497,1.1128960706138429,1.25979678204992,0.05046290735505313,0.12007988057821024,820.0315001521195,747.7300678465688,0.370144479149605,0.39110420969916415,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260485\toy_cluster_summary.json,7ee5c98d0597dade8838147c2e6481a3f1f9e27ae52bab09268f121ce49fd68a
20260495,True,0,,0.7232517136796462,1.0653278909683919,1.1147283794768224,1.2571128793288868,0.05035488906407865,0.11992326146087638,820.7062859975895,747.7300678465688,0.3702506026450637,0.3976750968734395,D:\#Documents\#Publication\Spacetime_Mechanics\repro_checks\results\irs_cluster_eigenmode_seed_sweep_shellavg_memory_calibrated_v2_64\seed_20260495\toy_cluster_summary.json,00ac75fa5978b0509cb384261bf6a83e5ebb4c89c78399bd7ab53e1655ba62ec
