galaxy,n_pts,Q_best,r_t_kpc,chi2_resp,chi2_bar,chi2_nfw,chi2_bur,chi2_rsig,chi2_rydk,chi2_nydk,chi2_rsyd,bic_resp,bic_bar,bic_nfw,bic_bur,bic_rsig,bic_rydk,bic_nydk,bic_rsyd,dbic_resp,dbic_nfw,dbic_bur,dbic_resp_vs_nfw,dbic_resp_vs_bur,dbic_rsig,dbic_rydk,dbic_nydk,dbic_rsyd,dbic_rsig_vs_nfw,dbic_rydk_vs_nfw,dbic_rydk_vs_nydk,dbic_rsyd_vs_nydk,sigma_fit_kpc,sigma_fit_k3_kpc,Y_disk_fit,Y_disk_k3_fit,Y_disk_nfw_fit,M_vir_nfw,c_nfw,distance_mpc,bic_fsgd,chi2_fsgd,dbic_fsgd,dbic_fsgd_vs_nfw,dbic_fsgd_vs_nydk,sigma_prescribed_kpc,Y_disk_fsgd_fit,bic_prior_rydk,bic_prior_nydk,bic_prior_rsyd,bic_prior_rsig,dbic_prior_rydk_vs_nydk,dbic_prior_rsyd_vs_nydk,dbic_prior_rydk_vs_bar,dbic_prior_nydk_vs_bar
NGC6503,31,10445.659608137266,2.6258281707257813,138.94006204442007,51579.25544847418,56.21204356573902,73.86944347136391,127.92145054749615,135.5656295464012,39.315971156514465,70.412027565929,142.3740492489052,51579.25544847418,63.080017974709314,80.7374178803342,134.78942495646643,142.4336039553715,49.617932769969904,80.71398917938444,-51436.88139922527,-51516.17543049947,-51498.51803059384,79.2940312741959,61.636631368571,-51444.466023517714,-51436.8218445188,-51529.637515704206,-51498.54145929479,71.70940698175713,79.35358598066219,92.81567118540158,31.096056409414537,1.6004518309322895,0.5951872718204752,0.5342206580209667,0.12978792766117192,0.3809855147878681,19.633239840187418,11.973738535561392,6.26,102.90722096836093,96.03924655939063,-51476.34822750582,39.82720299365162,53.28928819839103,1.52,0.362568235471845,139.8226379171925,54.89908621915811,184.143611502858,136.38024808142202,84.9235516980344,129.2445252836999,-51439.43281055699,-51524.35636225502
NGC6674,15,44811.721070974214,8.344040503222162,151.35644347588416,33882.57381502739,176.87489190205173,276.962600455379,131.38839048847984,143.26680657860706,56.83024512933053,130.82016775145766,154.06449367698636,33882.57381502739,182.29099230425615,282.3787008575834,136.80449089068426,148.68290698081148,64.95439573263715,138.94431835476428,-33728.5093213504,-33700.28282272314,-33600.19511416981,-28.22649862726979,-128.31420718059704,-33745.76932413671,-33733.89090804658,-33817.61941929475,-33743.62949667263,-45.48650141357189,-33.60808532344467,83.72851124817433,73.98992262212712,0.4734866640609025,0.6128187436159491,0.44208054600205615,0.5289980939943252,1.0277391234656506,157.8232590965317,12.518591125604269,51.2,93.43743457129544,88.02133416909102,-33789.1363804561,-88.85355773296071,28.48303883865829,18.27503395003872,1.2613664034495726,149.24033337542662,75.9258770535377,141.48798533306675,144.0641837200904,73.31445632188891,65.56210827952904,-33733.333481651964,-33806.64793797385
NGC6946,58,14515.477987044665,6.196676874057913,613.1480774358045,9334.659618124844,146.5225498760329,99.63523445511157,572.6795567248217,270.1135704637815,94.2105420887409,247.48418358319535,617.2085204463509,9334.659618124844,154.64343589712576,107.75612047620442,580.8004427459146,278.23445648487433,106.39187112038016,259.6655126148346,-8717.451097678493,-9180.016182227719,-9226.90349764864,462.56508454922516,509.45239997014653,-8753.85917537893,-9056.42516163997,-9228.267747004464,-9074.99410551001,426.1570068487888,123.59102058774857,171.84258536449417,153.27364149445444,2.7658034439389745,3.207146191015705,0.6129539237706907,0.6086601405601194,0.35964158846852545,129.44018648064372,5.6251179521944366,5.52,319.626230591686,311.5053445705932,-9015.033387533158,164.98279469456025,213.23435947130585,7.3940425869566475,0.6140371106033786,275.3194405335844,114.03294511238992,260.39965311762813,583.7070688237268,161.28649542119445,146.3667080052382,-9059.34017759126,-9220.626673012453
NGC7331,36,27191.63843601226,12.135990745059608,389.2943597027512,8701.088896379637,244.04526093622638,142.1967352486958,149.8388497166579,309.9213624091042,23.07977460168304,118.46224578519426,392.8778786412073,8701.088896379637,251.2122988131386,149.36377312560802,157.00588759357012,317.0884002860164,33.83033141705137,129.21280260056258,-8308.21101773843,-8449.8765975665,-8551.72512325403,141.6655798280687,243.51410551559928,-8544.083008786067,-8384.00049609362,-8667.258564962585,-8571.876093779074,-94.20641121956848,65.87610147287779,283.25806886896504,95.38247118351121,8.157364815597399,7.116325153284594,0.43518239408731274,0.46015772372039343,0.3579546915331367,758.5808403293776,3.000031728330236,14.7,197.95765997296465,190.79062209605243,-8503.131236406673,-53.25463884017395,164.12732855591327,11.874328606191652,0.4832967065967542,318.0523498213359,41.67688208778497,139.65396262188966,169.56011477647775,276.3754677335509,97.97708053410469,-8383.036546558302,-8659.412014291853
NGC7793,46,7626.297055848025,0.11,64.77022594659677,682.2270238716352,39.24048047424489,42.261297855770955,50.80184199337628,26.59199442940041,36.612414371926306,26.579294672109643,68.59886734308586,682.2270238716352,46.897763267223084,49.91858064874914,58.459124786354465,34.249277222378595,48.09833856139359,38.06521886157693,-613.6281565285493,-635.3292606044121,-632.308443222886,21.701104075862773,18.680286694336715,-623.7678990852808,-647.9777466492566,-634.1286853102416,-644.1618050100583,11.561361519131381,-12.64848604484449,-13.849061339014995,-10.033119699816659,1.4836901556394584,1.9604279399630213,0.7886322582191518,0.7887653573021629,0.6982376011547571,11.081228971576314,12.648308442702481,3.61,42.55374373416049,34.8964609411823,-639.6732801374746,-4.344019533062593,-5.544594827233098,2.4428991464875778,0.9199205526080416,35.13940021155374,46.44543261535361,40.759287160578296,60.05645546639825,-11.306032403799868,-5.686145454775314,-647.0876236600815,-635.7815912562816
NGC7814,18,31882.56124987976,7.350764892646532,168.91676482867885,7283.146507055008,19.695185983713984,13.702571169150202,164.52061760721367,143.86594470798127,6.600354386558246,140.27552851434777,171.807136586575,7283.146507055008,25.475929499506314,19.48331468494253,170.301361123006,149.6466882237736,15.271469660246739,148.94664378803625,-7111.339370468433,-7257.670577555502,-7263.663192370066,146.3312070870687,152.32382190163247,-7112.845145932002,-7133.499818831235,-7267.875037394761,-7134.199863266972,144.82543162349967,124.17075872426727,134.37521856352686,133.67517412778952,1.5071227827923364,2.6850281661110893,0.6126619982591359,0.6500076304939536,0.3797320896135401,116.25237662097939,12.41761527663315,14.4,224.99629138830161,219.2155478725093,-7058.150215666707,199.5203618887953,209.72482172805488,9.168894254140287,0.7441208399341366,146.7298251318015,20.679551135768953,149.18756018601536,171.89357962597188,126.05027399603256,128.50800905024641,-7136.416681923207,-7262.46695591924
PGC51017,6,38.51163274964233,0.99,8.77858039348016,9.336180962391554,3.98460632397124,0.5121569534572716,8.440168687956323,7.337717718185723,0.6838350443625929,7.337717718185724,10.570339862708215,9.336180962391554,7.568125262427349,4.095675891913381,12.023687626412432,10.921236656641833,6.059113452046758,12.71299612586989,1.234158900316661,-1.7680556999642043,-5.240505070478172,3.0022146002808654,6.4746639707948335,2.6875066640208782,1.5850556942502791,-3.2770675103447955,3.3768151634783354,4.4555623639850825,3.3531113942144835,4.862123204595075,6.653882673823131,0.30018836636771157,1.4999811687634543,0.5667330790052463,0.5667330793500487,0.10059588562634908,0.004636761639855936,39.99940609491794,13.6,10.921236656641835,7.337717718185724,1.585055694250281,3.3531113942144852,4.862123204595076,0.99,0.566733079693652,7.973748996823391,141.24932888312662,11.359069070117469,24.4553121900572,-133.27557988630323,-129.89025981300915,-1.3624319655681623,131.91314792073507
UGC00128,22,13284.79145536144,1.25,565.8251820628379,134872.0095528085,61.93960053062563,165.65479817549348,232.09803409423372,191.38962112968832,60.723013947983524,146.42333994824435,568.9162245161963,134872.0095528085,68.12168543734226,171.8368830822101,238.28011900095035,197.57170603640495,69.99614130805847,155.69646730831928,-134303.0933282923,-134803.88786737117,-134700.1726697263,500.79453907885403,397.0793414339862,-134633.72943380754,-134674.4378467721,-134802.01341150046,-134716.31308550018,170.15843356360807,129.45002059906267,127.57556472834648,85.70032600026082,5.462458498104409,4.033091738926804,1.499016204555518,1.4131070391514946,0.38100051487791525,35.80189672251756,8.591018936511059,64.5,213.76876098127275,207.58667607455612,-134658.24079182724,145.6470755439305,143.77261967321428,1.25,1.4998143335747218,233.68659754303337,75.27578413915579,192.25307352805476,246.16560420741598,158.41081340387757,116.97728938889897,-134638.32295526547,-134796.73376866936
UGC00191,9,5123.0601207025975,0.87,312.3359239323269,7398.283753101341,25.095804729832718,28.221170326190503,125.49500609851287,54.869498363069724,25.007323706447284,28.892136131834178,314.53314850966314,7398.283753101341,29.490253884505158,32.61561948086294,129.8894552531853,59.26394751774216,31.598997438455942,35.483809863842836,-7083.750604591678,-7368.793499216836,-7365.668133620478,285.042894625158,281.9175290288002,-7268.3942978481555,-7339.019805583599,-7366.684755662885,-7362.799943237498,100.39920136868014,29.773693633237002,27.664950079286218,3.884812425386894,0.6505697886437853,0.5862024964109906,1.4999235407928033,1.499792027166591,0.5988531508074347,8.035724652806401,10.379985877893853,17.1,39.69542250236511,35.300973347692675,-7358.5883305989755,10.205168617859954,8.09642506390917,0.87,1.4975526048747168,95.42931482544569,28.61731948782257,77.04970787783193,134.52622464816957,66.81199533762312,48.432388390009365,-7302.8544382758955,-7369.666433613518
UGC00731,12,8093.5436457814785,8.19,1211.4620436874625,2334.476624837316,3.396463088405638,5.7034809781402425,595.8574844158447,662.9967534802278,2.6414677700592173,657.5576702604144,1213.9469503372504,2334.476624837316,8.366276387981639,10.673294277716243,600.8272977154207,667.9665667798038,10.096187719423218,665.0123902097783,-1120.5296745000658,-2326.1103484493347,-2323.8033305596,1205.5806739492689,1203.2736560595342,-1733.6493271218956,-1666.5100580575124,-2324.380437117893,-1669.4642346275377,592.4610213274391,659.6002903918221,657.8703790603805,654.9162024903551,9.999775321564696,2.094680290719494,1.4999783197656513,1.4997660979968734,0.1575160216421324,6.045588347323573,9.87455665672677,12.5,479.53599442315175,474.56618112357575,-1854.9406304141644,471.1697180351701,469.43980670372855,8.19,1.4995316920615733,704.1349815471984,83.93871912872953,703.1079409287146,616.2448779604033,620.1962624184689,619.169221799985,-1630.3416432901176,-2250.5379057085865
UGC00891,5,3182.8671346496435,1.48,20.28717259805477,8923.147750773915,12.066669031780627,0.6559311416777048,16.305772180932113,19.70491279760027,10.22334079011075,1.0789083284246934,21.89661051048887,8923.147750773915,15.285544856648828,3.8748069665459055,19.524648005800312,22.923788622468468,15.051654527413051,5.9072220657269945,-8901.251140263426,-8907.862205917265,-8919.27294380737,6.611065653840042,18.021803543942966,-8903.623102768115,-8900.223962151445,-8908.096096246501,-8917.240528708187,4.239103149151484,7.63824376581964,7.872134095055417,-9.144432461686057,2.2697863048247107,3.749387020723377,0.5793163727555642,1.1856254747371562,0.3203326546075287,49.16881060192373,3.0013357454024154,10.2,59.3675768136522,56.148700988784,-8863.780173960262,44.08203195700337,44.31592228623915,1.48,0.35741425493093393,19.930309112018378,28.32266419259055,29.58335773382559,21.679650063207777,-8.392355080572173,1.2606935412350389,-8903.217441661896,-8894.825086581324
UGC01230,11,9399.007606665735,2.35,2.8310458952559294,251.16351312471326,9.81367286406512,2.4200567373640087,0.9872082695744071,2.7896989350228503,9.434052766838366,0.9873051798132483,5.2289411680543,251.16351312471326,14.609463409661862,7.21584728296075,5.782998815171148,7.585489480619591,16.62773858523348,8.18099099820836,-245.93457195665897,-236.5540497150514,-243.94766584175252,-9.380522241607562,-1.98690611490645,-245.38051430954212,-243.57802364409366,-234.53577453947977,-242.9825221265049,-8.826464594490712,-7.0239739290422705,-9.042249104613889,-8.44674758702512,1.3254866290115201,1.3249898270227045,0.6067154444470058,0.5074328368387782,1.494649878776034,15.759909011435914,11.432245387945237,53.7,9.570298124905012,4.77450757930827,-241.59321499980825,-5.03916528475685,-7.057440460328468,2.35,0.8227764256230977,4.635241674878717,52.499756657804255,7.808282532512204,7.475033789392026,-47.86451498292554,-44.69147412529205,-246.52827144983453,-198.663756466909
UGC01281,25,2876.8829899302873,0.08,3.3345260528869662,599.253083023701,32.62126816401777,5.624966868615114,3.175783804243727,1.941687670345459,28.19128517743819,1.2304237898673673,6.553401877755167,599.253083023701,39.05901981375417,12.062718518351515,9.613535453980129,8.379439320081861,37.847912652042794,10.88705126447197,-592.6996811459459,-560.1940632099469,-587.1903645053495,-32.505617935999,-5.509316640596348,-589.6395475697209,-590.8736437036192,-561.4051703716582,-588.366031759229,-29.445484359774042,-30.679580493672308,-29.468473331960933,-26.960861387570823,1.9072734648401648,1.8480013915675173,0.10051328063848586,0.10958301526109027,1.499653818433071,60.56108583567326,3.0029633295528093,5.27,106.21951136710197,99.78175971736557,-493.03357165659907,67.16049155334781,68.37159871505918,0.08,1.4999914607033098,143.69844523371145,73.99827489176296,134.69513692564576,11.36548213226558,69.70017034194849,60.696862033882795,-455.55463778998956,-525.254808131938
UGC02023,5,2084.247847494992,1.51,0.3677517479031468,14.95145842460467,2.418835997767693,0.1583982938042947,0.1868199343350079,0.35417060437171766,2.2207741127333653,0.18584265804590688,1.9771896603372472,14.95145842460467,5.637711822635893,3.3772741186724953,3.4056957592032084,3.573046429239918,7.049087850035666,5.014156395348207,-12.974268764267423,-9.313746601968777,-11.574184305932175,-3.660522162298646,-1.400084458335248,-11.545762665401462,-11.378411995364752,-7.902370574569004,-9.937302029256463,-2.2320160634326847,-2.064665393395975,-3.476041420795748,-2.0349314546874586,9.991891466853938,9.969724410912105,0.4527073710612249,0.48909183341650864,0.1030152338755744,23.388552783500604,3.000370297802149,10.4,3.7348637425938707,0.5159879177256702,-11.2165946820108,-1.9028480800420224,-3.3142241074417953,1.51,0.4322713400929271,3.5581411635696747,138.5394119768629,18.856715852982234,18.811546114470254,-134.98127081329324,-119.68269612388067,-11.393317261034996,123.58795355225824
UGC02259,8,7939.8796918910475,2.04,407.57411085740785,5363.897120387677,4.238739706011876,13.84559883375427,149.02328433949157,170.3665339595632,3.781204731969767,82.6104008359689,409.6535523990877,5363.897120387677,8.397622789371548,18.004481917113942,153.18216742285125,174.5254170429229,10.019529357009274,88.84872546100841,-4954.243567988589,-5355.499497598305,-5345.892638470563,401.25592960971613,391.64907048197375,-5210.714952964826,-5189.371703344755,-5353.877591030668,-5275.048394926669,144.7845446334797,166.12779425355134,164.50588768591362,78.82919610399914,0.30091747602806307,0.6470398345751488,1.4999364422160832,1.4958256573166202,0.1005986104001366,5.293391214027721,20.956603836303806,10.5,177.10405353751509,172.9451704541554,-5186.793066850162,168.70643074814353,167.0845241805058,2.04,1.4999791385498416,210.69150208098085,145.20549938229294,129.46102866517768,165.58186177869584,65.48600269868791,-15.744470717115263,-5153.205618306696,-5218.691621005384
UGC02455,8,0.000583592762351889,1.0,188.10452849440907,188.10450510133194,188.10450510133194,188.10450510133194,188.10450510133194,10.644916514069212,27.307977950121646,4.36957185250749,190.1839700360889,188.10450510133194,192.26338818469162,192.26338818469162,192.26338818469162,14.803799597428885,33.54630257516115,10.607896477546998,2.0794649347569703,4.158883083359683,4.158883083359683,-2.079418148602713,-2.079418148602713,4.158883083359683,-173.30070550390306,-154.5582025261708,-177.49660862378494,0.0,-177.45958858726274,-18.742502977732265,-22.938406097614152,0.32623313337094206,9.997683128729692,0.10017358571058303,0.10002840194656742,0.10001540226252054,1.7567511815137296e-19,7.3331592571687425,6.92,32.641511406404796,28.482628323045127,-155.46299369492715,-159.62187677828683,-0.9047911687563541,1.0,0.10002762213349103,150.65417607580088,169.64508278711088,162.10070723703947,203.62677025778797,-18.990906711310004,-7.544375550071408,-37.45032902553106,-18.459422314221058
UGC02487,17,90732.10499613539,15.538900070042814,487.9570625488205,48421.49425045628,67.12877447192963,64.67459459996367,486.5752843320961,58.053883471957896,65.02117385322555,59.00520853895999,490.7902758928767,48421.49425045628,72.79520116004207,70.3410212880761,492.2417110202085,63.720310160070326,73.5208138853942,67.50484857112863,-47930.7039745634,-48348.699049296236,-48351.1532291682,417.9950747328346,420.4492546048006,-47929.25253943607,-48357.77394029621,-48347.97343657089,-48353.98940188515,419.44650986016643,-9.074890999971743,-9.800503725323878,-6.015965314265571,0.6187078460907711,2.0956795573596367,1.0828134431403953,1.084894342583833,0.7001176373009517,296.6526582237471,23.788879897183985,69.1,257.3200641960646,251.65363750795217,-48164.174186260214,184.52486303602254,183.7992503106704,32.85933703409135,1.49973827494484,77.41455555872628,71.90984904058953,83.24392588348589,497.23929270702115,5.504706518136743,11.334076842896351,-48344.079694897555,-48349.58440141569
UGC02885,19,56613.4346170789,11.35949034336855,112.70606341028656,2505.1915726927805,44.18766381000462,75.25403824025084,99.80160358366693,59.107849889969806,15.06727645247592,32.472672609977145,115.650502389453,2505.1915726927805,50.076541768337506,81.14291619858372,105.69048154199982,64.99672784830268,23.900593389975242,41.305989547476464,-2389.5410703033276,-2455.115030924443,-2424.0486564941966,65.57396062111549,34.507586190869276,-2399.5010911507807,-2440.1948448444778,-2481.290979302805,-2463.885583145304,55.61393977366231,14.920186079965177,41.09613445832744,17.405396157501222,7.26024443160491,9.988290668551002,0.7298772219803085,0.7377871668690157,0.7021901150257714,375.936882475786,7.424538807074845,80.6,27.765167134050042,21.87628917571716,-2477.4264055587305,-22.311374634287464,3.8645737440748,16.212373470600372,0.7771897678884372,64.11705592540811,22.336473998782264,56.04127528678356,116.75572177439182,41.78058192662584,33.70480128800129,-2441.074516767372,-2482.855098693998
UGC02916,43,29318.262013008225,8.568995388813224,1436.7830699998901,4878.091089471922,1869.8972716543165,1402.525809165876,1277.4448003646426,1010.0834108833863,418.99027523372285,915.5325117176058,1440.5442701155837,4878.091089471922,1877.4196718857036,1410.048209397263,1284.9672005960297,1017.6058111147734,430.2738755808035,926.8161120646864,-3437.5468193563383,-3000.671417586218,-3468.0428800746586,-436.8754017701199,30.496060718320678,-3593.123888875892,-3860.4852783571487,-4447.817213891119,-3951.2749774072354,-592.4524712896739,-859.8138607709302,587.3319355339698,496.5422364838829,3.3782778259877215,3.217546449572182,0.4268766156466666,0.44003879913772737,0.3073759185837877,609.7918197455945,3.00067281124704,65.4,1309.1921708700227,1301.6697706386356,-3568.898918601899,-568.2275010156809,878.9182952892191,8.013563028598183,0.4484458425027318,1019.0978496465128,445.84131160857527,931.1840301880452,1288.9527371599468,573.2565380379376,485.34271857946993,-3858.993239825409,-4432.249777863347
UGC02953,115,53797.747308829275,13.555926085646986,31548.401269987193,279151.7779736533,691.7896197752774,1280.5792439401505,29549.214457171056,3983.31644291272,690.6627375098412,3272.688380894343,31553.146202115557,279151.7779736533,701.2794840320039,1290.069108196877,29558.704321427784,3992.8063071694464,704.897533894931,3286.923177279433,-247598.63177153774,-278450.49848962127,-277861.7088654564,30851.866718083555,30263.07709391868,-249593.0736522255,-275158.97166648385,-278446.88043975836,-275864.85479637387,28857.42483739578,3291.5268231374425,3287.9087732745156,2582.0256433845016,4.827280451788804,3.9090371385885834,0.8121842854294103,0.8037668886900906,0.49051119304927293,160.97370784992654,16.766355700242624,16.5,9287.019148367985,9277.529284111259,-269864.7588252853,8585.73966433598,8582.121614473053,17.70421723464934,0.8509967280219967,3994.50883907075,703.320770751775,3293.3038297866983,29565.410073775496,3291.188068318975,2589.9830590349234,-275157.26913458254,-278448.4572029015
UGC03205,48,30799.772570649002,8.079816209936762,1557.0213792641734,26365.8037331663,184.25836883738177,331.8667686427989,1405.2841363776524,344.82414391609,133.79115597049503,178.4270898317406,1560.8925802750814,26365.8037331663,192.00077085919756,339.6091706646147,1413.026538399468,352.5665459379058,145.40475900321871,190.0406928644643,-24804.911152891218,-26173.8029623071,-26026.194562501685,1368.891809415884,1221.2834096104666,-24952.777194766833,-26013.237187228395,-26220.39897416308,-26175.763040301834,1221.0257675402706,160.56577507870824,207.1617869346871,44.635933861245576,3.8500082456034757,8.466915516232408,0.9056800875065942,0.9212504152276697,0.10004952532279587,65.94434637046675,18.260714108824594,50.0,204.7691090835196,197.0267070617038,-26161.034624082782,12.768338224322036,59.36435008030088,12.30940865915329,0.9473186939086644,357.9473070779761,281.44990198540216,209.14547534871514,1417.8899949989875,76.49740509257396,-72.30442663668703,-26007.856426088325,-26084.3538311809
UGC03546,30,20914.749386199495,7.570305589508195,95.47451237776471,30472.188213995425,102.54654411204906,66.07414248366966,63.765111195211965,53.89993327181864,23.75399755932949,37.448237901343326,98.87570975942687,30472.188213995425,109.34893887537338,72.87653724699398,70.56750595853627,60.70232803514295,33.95758970431596,47.65183004632979,-30373.312504235997,-30362.83927512005,-30399.31167674843,-10.47322911594651,25.999172512432892,-30401.620708036888,-30411.485885960283,-30438.23062429111,-30424.536383949096,-38.781432916837105,-48.64661084023043,26.74473833082699,13.694240342013835,2.9248239980835367,2.7563613027904585,0.40694359990302975,0.4194202901200301,0.32189811827645987,96.54235877321842,8.850954020388954,28.7,502.8492440968141,496.04684933348983,-29969.33896989861,393.5003052214407,468.89165439249814,9.575947868827502,0.7040375482458672,63.64744765895649,46.96745390815915,52.546633031495396,73.7434221739692,16.679993750797337,5.579179123336246,-30408.540766336468,-30425.220760087264
UGC03580,47,8861.12233452972,2.2411314767267445,2051.0277510848437,20411.724645586095,1402.770044204885,951.7496965499142,943.6212695119946,598.5551378944023,142.27063024199617,450.04832123839805,2054.8778986865536,20411.724645586095,1410.470339408305,959.4499917533343,951.3215647154146,606.2554330978223,153.82107304712633,461.5987640435282,-18356.84674689954,-19001.25430617779,-19452.27465383276,644.4075592782485,1095.4279069332192,-19460.40308087068,-19805.46921248827,-20257.90357253897,-19950.125881542568,-459.14877469289047,-804.2149063104828,452.434360050696,307.7776909964019,6.104397062683464,4.86803043844133,0.140493421023205,0.3439686241777157,0.16209860980496865,161.09954912225936,3.0004087965138218,20.7,1198.848972729496,1191.1486775260757,-19212.8756728566,-211.62136667880918,1045.0278996823695,1.5179517309610138,0.3040231950748109,694.046468028736,224.34830302951167,478.04822027982664,960.3717595520753,469.6981649992243,253.69991725031497,-19717.678177557358,-20187.376342556585
UGC04278,25,5264.849496287958,1.25,31.635123369957654,1316.1295400713961,39.12189673484055,15.721565964141531,19.599776535777895,25.88056547893414,35.782083734895494,13.659076626463495,34.85399919482585,1316.1295400713961,45.559648384576946,22.15931761387793,26.037528185514297,32.31831712867054,45.4387112095001,23.315704101068096,-1281.2755408765704,-1270.5698916868191,-1293.9702224575183,-10.705649189751092,12.694681580947922,-1290.092011885882,-1283.8112229427256,-1270.690828861896,-1292.813835970328,-19.52212019906265,-13.241331255906402,-13.120394080829556,-22.123007108432002,3.0507250624533784,3.2695474370571818,0.8609850027920269,0.8417839532251512,0.10073714382861099,212.64056557664696,3.0019554310224787,9.51,71.75363881883682,65.31588716910042,-1244.3759012525593,26.193990434259874,26.31492760933672,1.25,1.0785972686391325,35.85937413700325,180.40907279472822,29.897434894368207,29.432989275735107,-144.54969865772497,-150.51163790036,-1280.270165934393,-1135.720467276668
UGC04305,22,210.56628383377395,1.26,55.27485541671957,63.06788735309331,39.55765453770404,34.06281069836935,36.22788342628294,48.149576366076865,33.51502291267343,21.355967189349123,58.36589787007789,63.06788735309331,45.73973944442067,40.24489560508598,42.409968332999576,54.3316612727935,42.78815027274838,30.62909454942407,-4.701989483015424,-17.32814790867264,-22.822991748007333,12.626158425657216,18.12100226499191,-20.657919020093736,-8.736226080299815,-20.27973708034493,-32.438792803669244,-3.3297711114210955,8.591921828372826,11.543511000045115,-12.159055723324311,0.30016520082587944,0.3002054247314842,0.6043174045325024,0.15985242559565815,0.11028208551957955,0.05390046336828944,11.797016702632,3.45,54.33166127279349,48.14957636607686,-8.736226080299822,8.591921828372818,11.543511000045108,1.26,0.6043174048570468,51.37027172159246,163.9448972357769,115.1912078952572,54.84260943841824,-112.57462551418443,-48.7536893405197,-11.697615631500852,100.87700988268358
UGC04325,8,10425.400094933799,2.79,454.46040521670665,1829.814578220618,17.208877891205674,2.4730084278152007,447.8511114415207,178.53718663185722,14.832307182046517,177.57291517250303,456.5398467583865,1829.814578220618,21.367760974565346,6.631891511174873,452.00999452488037,182.6960697152169,21.070631807086023,183.81123979754253,-1373.2747314622316,-1808.4468172460527,-1823.182686709443,435.17208578382116,449.9079552472116,-1377.8045836957376,-1647.118508505401,-1808.7439464135318,-1646.0033384230753,430.64223355031504,161.32830874065155,161.6254379081309,162.7406079904565,1.3671266822218215,1.2997827921700764,1.4999458538833994,1.4999491399412348,1.1823242205840483,6.9792101056979785,20.392511118324563,9.6,184.34076137824061,180.18187829488093,-1645.4738168423773,162.97300040367526,163.2701295711546,2.79,1.4999819528985172,218.86267834221928,39.89818776065478,221.69687992946552,453.6659257451405,178.96449058156452,181.79869216881076,-1610.9518998783988,-1789.9163904599632
UGC04483,8,570.503116625603,0.4,31.104817732773874,240.0408537865931,3.558822807249916,1.4919291601716824,8.519588658271665,2.184838011916471,2.510875700827535,1.8144940275156953,33.18425927445371,240.0408537865931,7.7177058906095874,5.6508122435313535,12.678471741631338,6.343721095276143,8.749200325867042,8.052818652555203,-206.8565945121394,-232.3231478959835,-234.39004154306173,25.466553383844122,27.533447030922353,-227.36238204496175,-233.69713269131694,-231.29165346072605,-231.9880351340379,4.96076585102175,-1.3739847953334445,-2.405479230590899,-0.6963816733118389,0.30002033518779925,0.3006444491932956,1.3778679869323969,1.200312839892292,1.1177075354737531,0.4785988614763964,9.377822176667868,3.34,6.079112585724273,1.9202295023646019,-233.96174120086883,-1.6385933048853145,-2.670087740142769,0.4,1.2691470928955588,35.7468517392334,24.21606753419348,40.242787484453636,25.117472648617905,11.530784205039918,16.026719950260155,-204.2940020473597,-215.8247862523996
UGC04499,9,3999.39893740087,0.91,11.570976369409257,972.960211807615,7.645893132818927,1.8661315708410513,6.7100626361739915,4.56120784401708,7.056478872515237,3.8280695550091446,13.768200946745477,972.960211807615,12.040342287491367,6.26058072551349,11.10451179084643,8.95565699868952,13.648152604523895,10.419743287017802,-959.1920108608696,-960.9198695201236,-966.6996310821015,1.7278586592541103,7.507620221231987,-961.8557000167685,-964.0045548089255,-959.312059203091,-962.5404685205972,-0.935830496644936,-3.084685288801847,-4.692495605834376,-3.2284093175060935,1.5087604159057009,1.6517472924564573,0.9839329274454462,0.8647809211848605,0.10011920906665732,11.219459440420822,6.740698021926261,12.5,13.770274315137268,9.375825160464828,-959.1899374924777,1.7299320276459014,0.12212171061337251,0.91,1.0662895007314273,17.840540507664834,149.58385026270605,15.713332604824071,12.696448785597225,-131.74330975504122,-133.87051765788198,-955.1196712999501,-823.376361544909
UGC05005,11,5747.243843607222,3.91,11.97345642854617,165.99506352054257,2.5803745997883527,0.11796680011684763,0.5544459910081794,11.641615656796825,1.9755243731803234,0.054897807447580695,14.37135170134454,165.99506352054257,7.3761651453850945,4.913757345713589,5.350236536604921,16.437406202393568,9.169210191575436,7.248583625842692,-151.62371181919804,-158.61889837515747,-161.081306174829,6.995186555959446,9.457594355630953,-160.64482698393766,-149.557657318149,-156.82585332896713,-158.7464798946999,-2.0259286087801733,9.061241057008473,7.268196010818132,-1.9206265657327437,4.640471212508199,6.581219201464489,0.8848563239397484,0.9242924824280472,0.16104995679137238,44.08760183641803,3.001856466914387,53.7,5.7780385817236715,0.9822480361269298,-160.2170249388189,-1.598126563661423,-3.3911716098517646,3.91,0.5255648005694071,20.944332430231007,80.44034913549537,23.32760645033283,11.70507611041188,-59.49601670526436,-57.11274268516254,-145.05073109031156,-85.5547143850472
