name,type,source,redshift,M500_Msun,M_bar_Msun,M_gas_Msun,M_star_Msun,sigma_kms,sigma2_kms2,Q1_MOND_kms2,Q1_cluster_kms2,IRS_closure,Q1_ref_kms2
PSZ2 G018.84+22.43,cluster,PSZ2_Planck2016,0.0912,360317100000000.0,48642808500000.0,45039637500000.0,3603171000000.0,681.7537187327151,464788.1330058861,880146.33185831,255580.2779282361,0.2903838471821076,880146.33185831
PSZ2 G019.12+31.23,cluster,PSZ2_Planck2016,0.28,664940800000000.0,89767008000000.0,83117600000000.0,6649408000000.0,837.5996358896546,701573.150042482,1195649.6399162428,315494.225335282,0.2638684567808533,1195649.6399162428
PSZ2 G019.48-80.97,cluster,PSZ2_Planck2016,0.062,260636900000000.0,35185981500000.0,32579612500000.0,2606369000000.0,611.461983800349,373885.75763305824,748566.5168689889,222554.36979970825,0.2973074066023966,748566.5168689889
PSZ2 G020.08+37.47,cluster,PSZ2_Planck2016,0.332806,547780200000000.0,73950326999999.98,68472524999999.99,5477801999999.999,784.7893937705536,615894.392574753,1085214.5594947168,297841.4311804531,0.2744539580441402,1085214.5594947168
PSZ2 G020.66+37.99,cluster,PSZ2_Planck2016,0.345133,565253100000000.0,76309168500000.0,70656637500000.0,5652531000000.0,793.1129300772153,629028.1198556658,1102386.5935456972,300830.0170540158,0.2728897637320056,1102386.5935456972
PSZ2 G021.08+38.00,cluster,PSZ2_Planck2016,0.3815,616577200000000.0,83237922000000.0,77072150000000.0,6165772000000.0,816.6146841631585,666859.5423908951,1151346.850264692,308861.5636610951,0.2682610922938544,1151346.850264692
PSZ2 G021.10+33.24,cluster,PSZ2_Planck2016,0.1514,778831500000000.0,105142252500000.0,97353937500000.0,7788315000000.0,883.2963114420136,780212.3738070666,1293999.7748595169,328006.0600298166,0.2534823161506551,1293999.7748595169
PSZ2 G021.36-43.02,cluster,PSZ2_Planck2016,0.38,581080000000000.0,78445800000000.0,72635000000000.0,5810800000000.0,800.5061445338084,640810.0874363825,1117713.2788275585,303422.5462163826,0.2714672465327262,1117713.2788275585
PSZ2 G022.12-38.81,cluster,PSZ2_Planck2016,0.188,373132400000000.0,50372874000000.0,46641550000000.0,3731324000000.0,689.8066124011713,475833.1625123797,895661.5430987544,259184.4687257797,0.2893776904042003,895661.5430987544
PSZ2 G022.98+19.49,cluster,PSZ2_Planck2016,0.4044,679003300000000.0,91665445500000.0,84875412500000.0,6790033000000.0,843.5102249343894,711509.4995688641,1208226.5896636057,317265.5850179141,0.2625878189837282,1208226.5896636057
PSZ2 G023.17+86.71,cluster,PSZ2_Planck2016,0.3063,503305000000000.0,67946175000000.0,62913125000000.0,5033050000000.0,762.7754316427737,581826.3591178197,1040226.872932181,289596.6550603197,0.278397590560228,1040226.872932181
PSZ2 G023.40-15.26,cluster,PSZ2_Planck2016,0.0829,236974100000000.0,31991503500000.0,29621762500000.0,2369741000000.0,592.2170336104385,350721.01489834726,713777.555973659,213128.7574951973,0.2985926857905609,713777.555973659
PSZ2 G024.44+22.76,cluster,PSZ2_Planck2016,0.1647,450584400000000.0,60828894000000.0,56323050000000.0,4505844000000.0,734.9371231476212,540132.5749805017,984238.8927371572,278513.5847759017,0.2829735614301509,984238.8927371572
PSZ2 G025.13-75.88,cluster,PSZ2_Planck2016,0.03,148029300000000.0,19983955500000.0,18503662500000.0,1480293000000.0,505.6129867995668,255644.4924203789,564139.2142880404,169695.4982104289,0.3008042942460389,564139.2142880404
PSZ2 G026.73-38.94,cluster,PSZ2_Planck2016,0.202,540904700000000.0,73022134500000.0,67613087500000.0,5409047000000.0,781.4657917949128,610688.78374565,1078382.4817335089,296627.8854746,0.2750674185635584,1078382.4817335089
PSZ2 G028.05+25.43,cluster,PSZ2_Planck2016,0.284,662910400000000.0,89492904000000.0,82863800000000.0,6629104000000.0,836.7394047178774,700132.8314076278,1193822.7832459048,315232.8005940278,0.2640532623585354,1193822.7832459048
PSZ2 G028.08+10.79,cluster,PSZ2_Planck2016,0.0882,328598700000000.0,44360824500000.0,41074837500000.0,3285987000000.0,660.9690448073637,436880.0781935588,840514.8040016629,246088.6081015088,0.2927831930263324,840514.8040016629
PSZ2 G028.63+50.15,cluster,PSZ2_Planck2016,0.0916,324913500000000.0,43863322500000.0,40614187500000.0,3249135000000.0,658.4690463439985,433581.4849931748,835788.3722871037,244929.7212529248,0.2930523196711672,835788.3722871037
PSZ2 G028.77-33.56,cluster,PSZ2_Planck2016,0.1475,451443500000000.0,60944872500000.0,56430437500000.0,4514435000000.0,735.4076477362488,540824.4083489627,985176.738092121,278706.6062137127,0.2829001086175176,985176.738092121
PSZ2 G028.89+60.13,cluster,PSZ2_Planck2016,0.153,454262400000000.0,61325424000000.0,56782800000000.0,4542624000000.0,736.947381163129,543091.442603194,988247.76799933,279336.92652159405,0.2826587982962016,988247.76799933
PSZ2 G029.06+44.55,cluster,PSZ2_Planck2016,0.0353,352703500000000.0,47614972500000.0,44087937500000.0,3527035000000.0,676.8790625614649,458165.26533408754,870797.8162731654,253378.0301088376,0.2909722846954797,870797.8162731654
PSZ2 G030.90+34.37,cluster,PSZ2_Planck2016,0.1819,371352700000000.0,50132614500000.0,46419087500000.0,3713527000000.0,688.6993782840069,474306.8336487776,893523.0071541278,258691.47194572765,0.2895185349168125,893523.0071541278
PSZ2 G031.93+78.71,cluster,PSZ2_Planck2016,0.0724,271831800000000.0,36697293000000.0,33978975000000.0,2718318000000.0,620.1636194956113,384602.9149458974,764473.7492606436,226771.52748219745,0.2966374289522932,764473.7492606436
PSZ2 G033.46-48.43,cluster,PSZ2_Planck2016,0.0943,407692500000000.0,55038487500000.0,50961562500000.0,4076925000000.0,710.6457984673539,505017.4508793029,936221.925437695,268302.41999055294,0.2865799365520288,936221.925437695
PSZ2 G033.81+77.18,cluster,PSZ2_Planck2016,0.0622,446521300000000.06,60280375500000.01,55815162500000.01,4465213000000.001,732.7036764964258,536854.6775513791,979791.2052377549,277594.810563429,0.2833203738505371,979791.2052377549
PSZ2 G033.97-76.61,cluster,PSZ2_Planck2016,0.2264,755753900000000.0,102026776500000.0,94469237500000.0,7557539000000.0,874.414219651358,764600.2275284935,1274684.3245556138,325793.2644796435,0.2555874095284124,1274684.3245556138
PSZ2 G034.38+51.57,cluster,PSZ2_Planck2016,0.0411,192802100000000.0,26028283500000.0,24100262500000.0,1928021000000.0,552.5593719945068,305321.8595789638,643825.7264813577,193376.81507381375,0.3003558371776451,643825.7264813577
PSZ2 G034.78+31.71,cluster,PSZ2_Planck2016,0.48,626410200000000.0,84565377000000.0,78301275000000.0,6264102000000.0,820.9674943622016,673987.6267993515,1160491.2146213038,310280.39686005155,0.2673698800566133,1160491.2146213038
PSZ2 G036.73+14.93,cluster,PSZ2_Planck2016,0.1525,528835900000000.0,71392846500000.0,66104487500000.0,5288359000000.0,775.5632651948815,601498.3783197461,1066284.0463361973,294444.8848078961,0.2761411331432958,1066284.0463361973
PSZ2 G037.05-70.55,cluster,PSZ2_Planck2016,0.088,221628700000000.0,29919874500000.0,27703587500000.0,2216287000000.0,579.04422385123,335292.2131754733,690280.2474612726,206609.82493842332,0.2993129612187186,690280.2474612726
PSZ2 G037.48+71.52,cluster,PSZ2_Planck2016,0.480965,705875300000000.0,95293165500000.0,88234412500000.0,7058753000000.0,854.5825117614135,730311.2694084464,1231902.7912949924,320464.8939094964,0.260138134416125,1231902.7912949924
PSZ2 G037.69-46.87,cluster,PSZ2_Planck2016,0.263,517320000000000.0,69838199999999.99,64664999999999.99,5173199999999.999,769.8471607795412,592664.6509603208,1054610.4759098266,292297.5365803209,0.2771616091980803,1054610.4759098266
PSZ2 G038.68+24.50,cluster,PSZ2_Planck2016,0.0836,247515700000000.0,33414619500000.0,30939462500000.0,2475156999999.9995,600.9411207403651,361130.2305966861,729480.7272435216,217417.29358913616,0.2980439173639141,729480.7272435216
PSZ2 G038.95-46.90,cluster,PSZ2_Planck2016,0.0614,195611400000000.0,26407539000000.0,24451425000000.0,1956114000000.0,555.2516225152337,308304.36430579965,648499.3233626591,194728.17982069965,0.3002750701588661,648499.3233626591
PSZ2 G039.21-75.96,cluster,PSZ2_Planck2016,0.243501,389673000000000.0,52605855000000.0,48709125000000.0,3896730000000.0,699.9333772768587,489906.73262618936,915298.191242006,263654.2108566894,0.2880528044078467,915298.191242006
PSZ2 G039.32-59.88,cluster,PSZ2_Planck2016,0.1359,319194000000000.0,43091190000000.0,39899250000000.0,3191940000000.0,654.5514416205085,428437.589727486,828399.4582215676,243106.690656486,0.2934655355501977,828399.4582215676
PSZ2 G039.34+73.28,cluster,PSZ2_Planck2016,0.566447,569122300000000.0,76831510500000.0,71140287500000.0,5691223000000.0,794.9329166629276,631918.341994229,1106153.11859035,301473.69848477904,0.2725424657925916,1106153.11859035
PSZ2 G039.85-39.96,cluster,PSZ2_Planck2016,0.176,591514000000000.0,79854390000000.0,73939250000000.0,5915140000000.0,805.3073214144339,648519.8819236903,1127703.5837941014,305074.1359726904,0.2705268834442149,1127703.5837941014
PSZ2 G039.98-53.12,cluster,PSZ2_Planck2016,0.1301,347653100000000.0,46933168500000.0,43456637500000.0,3476531000000.0,673.6068420553581,453746.1776637922,864540.8122348342,251891.31326214224,0.2913584988671666,864540.8122348342
PSZ2 G040.03+74.95,cluster,PSZ2_Planck2016,0.0612,257066600000000.0,34703991000000.0,32133325000000.0,2570666000000.0,608.6347400345778,370436.2467769581,743421.7678847325,221177.8518850581,0.2975132844366103,743421.7678847325
PSZ2 G040.28+37.36,cluster,PSZ2_Planck2016,0.1535,316957300000000.0,42789235500000.0,39619662500000.0,3169573000000.0,653.0067236435153,426417.7811236384,825491.9185566913,242385.5581616884,0.2936255979167921,825491.9185566913
PSZ2 G040.58+77.12,cluster,PSZ2_Planck2016,0.0748,262668200000000.03,35460207000000.01,32833525000000.004,2626682000000.0005,613.0590634205976,375841.4152421403,751477.8697684766,223330.61095584027,0.2971885399960565,751477.8697684766
PSZ2 G041.43-66.81,cluster,PSZ2_Planck2016,0.1108,270974400000000.0,36581544000000.0,33871800000000.0,2709744000000.0,619.5056827771847,383787.29099322576,763267.1622001595,226453.72840362575,0.2966899922051677,763267.1622001595
PSZ2 G041.45+29.10,cluster,PSZ2_Planck2016,0.178,558706100000000.0,75425323500000.0,69838262500000.0,5587061000000.0,790.0144316203124,624122.8021683652,1095983.8462938538,299726.02832721523,0.2734766842967255,1095983.8462938538
PSZ2 G041.69+21.68,cluster,PSZ2_Planck2016,0.479,582898400000000.0,78691284000000.0,72862300000000.0,5828984000000.0,801.3469717929474,642156.969201727,1119460.7682007349,303713.62584612693,0.2713035011796562,1119460.7682007349
PSZ2 G042.19+63.00,cluster,PSZ2_Planck2016,0.256841,427289100000000.06,57684028500000.01,53411137500000.01,4272891000000.001,721.944692009231,521204.13832030335,958458.5893657028,273110.9001446533,0.2849480438433913,958458.5893657028
PSZ2 G042.32+17.48,cluster,PSZ2_Planck2016,0.458,702905500000000.0,94892242500000.0,87863187500000.0,7029055000000.0,853.372749263898,728245.0491862237,1229308.5929323323,320123.00341797364,0.260408985391022,1229308.5929323323
PSZ2 G042.53+35.20,cluster,PSZ2_Planck2016,0.1811,343071500000000.0,46314652500000.0,42883937500000.0,3430715000000.0,670.6109455101154,449719.0402379709,858825.1764636418,250524.35130072088,0.2917058770124757,858825.1764636418
PSZ2 G042.81+56.61,cluster,PSZ2_Planck2016,0.0723,408112000000000.0,55095120000000.0,51014000000000.0,4081120000000.0,710.8914069775403,505366.5925145069,936703.4698857068,268407.9909065069,0.2865453150710086,936703.4698857068
PSZ2 G042.81-82.97,cluster,PSZ2_Planck2016,0.141,425975200000000.0,57506652000000.0,53246900000000.0,4259752000000.0,721.198023903279,520126.5896819946,956983.8403926566,272796.23009519465,0.285058345377352,956983.8403926566
PSZ2 G044.07-59.30,cluster,PSZ2_Planck2016,0.1325,303362700000000.0,40953964500000.0,37920337500000.0,3033627000000.0,643.4587202603503,414039.1246790878,807594.8431231668,237900.21876103777,0.2945786749219688,807594.8431231668
PSZ2 G044.20+48.66,cluster,PSZ2_Planck2016,0.0894,877130700000000.0,118412644500000.0,109641337500000.0,8771307000000.0,919.2867633523122,845088.15327477,1373234.173545461,335807.21054472006,0.2445374700206608,1373234.173545461
PSZ2 G044.46-65.42,cluster,PSZ2_Planck2016,0.0829,256931000000000.03,34685685000000.004,32116375000000.004,2569310000000.0005,608.5268488098181,370304.9257224073,743225.6683349885,221125.26310590727,0.2975210256143106,743225.6683349885
PSZ2 G044.58-20.46,cluster,PSZ2_Planck2016,0.2746,565164000000000.0,76297140000000.0,70645500000000.0,5651640000000.0,793.0709220982311,628961.4874777385,1102299.7063473233,300815.11805173854,0.2728977575876762,1102299.7063473233
PSZ2 G044.77-51.30,cluster,PSZ2_Planck2016,0.5027,835928200000000.0,112850307000000.0,104491025000000.0,8359282000000.0,904.5449933053796,818201.6449138293,1340592.961201823,332843.7595375293,0.2482809989089749,1340592.961201823
PSZ2 G045.04+30.38,cluster,PSZ2_Planck2016,0.1603,323883700000000.0,43724299500000.0,40485462500000.0,3238837000000.0,657.7670783234139,432657.5293261201,834462.8226670533,244603.6896065701,0.2931271267721483,834462.8226670533
PSZ2 G045.10-43.18,cluster,PSZ2_Planck2016,0.0808,280474000000000.0,37863989999999.99,35059250000000.0,2804739999999.9995,626.7196540136877,392777.5247270364,776530.9156006633,229928.2901360364,0.2960967625586187,776530.9156006633
PSZ2 G045.13+67.78,cluster,PSZ2_Planck2016,0.2191,482536700000000.0,65142454500000.0,60317087500000.0,4825367000000.0,752.0515238800065,565581.4945702399,1018538.9030395568,285410.31201118993,0.2802154254093381,1018538.9030395568
PSZ2 G045.32-38.46,cluster,PSZ2_Planck2016,0.594,765051000000000.0,103281885000000.0,95631375000000.0,7650510000000.0,878.0138530910378,770908.3262197706,1282500.7866892596,326703.2670232706,0.2547392332340365,1282500.7866892596
PSZ2 G045.50-37.21,cluster,PSZ2_Planck2016,0.1153,280748900000000.0,37901101500000.0,35093612500000.0,2807489000000.0,626.925979775313,393036.1841172361,776911.3716640061,230027.3366758861,0.2960792505626586,776911.3716640061
PSZ2 G045.51+16.26,cluster,PSZ2_Planck2016,0.24,411229200000000.0,55515942000000.0,51403650000000.0,4112292000000.0,712.7112326810844,507957.3011897909,940273.9819538814,269188.78624199086,0.2862876048985412,940273.9819538814
PSZ2 G045.87+57.70,cluster,PSZ2_Planck2016,0.611,702953300000000.0,94898695500000.0,87869162500000.0,7029533000000.0,853.3922476738892,728278.3283898926,1229350.3908353148,320128.5289139426,0.2604046261346391,1229350.3908353148
PSZ2 G046.10+27.18,cluster,PSZ2_Planck2016,0.389,826926900000000.0,111635131500000.0,103365862500000.0,8269269000000.0,901.2605267321863,812270.537045578,1333355.6529173558,332138.99997722806,0.2491000801252947,1333355.6529173558
PSZ2 G046.13+30.72,cluster,PSZ2_Planck2016,0.569,639454000000000.0,86326290000000.0,79931750000000.0,6394540000000.0,826.6721859414434,683386.9030092044,1172511.4725106868,312106.16234820447,0.2661860200650273,1172511.4725106868
PSZ2 G046.26-70.47,cluster,PSZ2_Planck2016,0.1431,301767100000000.0,40738558500000.0,37720887500000.0,3017671000000.0,642.3195680810915,412574.4275398799,805468.1854687829,237361.96128722987,0.2946881895143817,805468.1854687829
PSZ2 G046.47-49.44,cluster,PSZ2_Planck2016,0.0846,438968000000000.0,59260680000000.0,54871000000000.0,4389680000000.0,728.5155728283498,530734.9398534187,971468.845693919,275860.6812414188,0.2839624579462163,971468.845693919
PSZ2 G046.88+56.48,cluster,PSZ2_Planck2016,0.1145,530745000000000.0,71650575000000.0,66343125000000.0,5307450000000.0,776.5028683651294,602956.7045792735,1068206.9575941982,294794.74656177347,0.2759715656839629,1068206.9575941982
PSZ2 G047.48+37.37,cluster,PSZ2_Planck2016,0.24,419451100000000.06,56625898500000.01,52431387500000.01,4194511000000.001,717.4676560161248,514759.8374292724,949627.1341650144,271217.5105706224,0.2856042132885111,949627.1341650144
PSZ2 G047.71-59.47,cluster,PSZ2_Planck2016,0.2472,461034400000000.06,62239644000000.01,57629300000000.01,4610344000000.001,740.6206168007233,548518.8980302837,995586.7597233736,280832.41315068374,0.2820772879992034,995586.7597233736
PSZ2 G047.73-60.15,cluster,PSZ2_Planck2016,0.1221,336443800000000.0,45419913000000.0,42055475000000.0,3364438000000.0,666.2297286741378,443862.0513692153,850489.0204203347,248515.5475475153,0.2922031226513568,850489.0204203347
PSZ2 G048.08-46.63,cluster,PSZ2_Planck2016,0.0809,211069500000000.03,28494382500000.004,26383687500000.004,2110695000000.0,569.6241057614096,324471.62186448555,673635.843174363,201920.13217023556,0.2997467165920546,673635.843174363
PSZ2 G048.09+27.18,cluster,PSZ2_Planck2016,0.73608,613485200000000.0,82820502000000.0,76685650000000.0,6134852000000.0,815.2364184261073,664610.4179282271,1148456.345395186,308407.72087642713,0.2685410917994479,1148456.345395186
PSZ2 G048.10+57.16,cluster,PSZ2_Planck2016,0.0777,358989100000000.0,48463528500000.0,44873637500000.0,3589891000000.0,680.9084161915417,463636.2712404738,878522.8822713745,255199.4815148238,0.2904870057055532,878522.8822713745
PSZ2 G048.21-65.00,cluster,PSZ2_Planck2016,0.42,559969000000000.0,75595815000000.0,69996125000000.0,5599690000000.0,790.6139937874564,625070.487172552,1097221.828765056,299940.44643905206,0.2733635428823365,1097221.828765056
PSZ2 G048.24-51.59,cluster,PSZ2_Planck2016,0.544,733088800000000.0,98966988000000.0,91636100000000.0,7330888000000.0,865.5138272515126,749114.1851635611,1255424.9019733963,323467.0664743612,0.2576554487376384,1255424.9019733963
PSZ2 G048.75+53.18,cluster,PSZ2_Planck2016,0.098,252818600000000.0,34130511000000.0,31602325000000.0,2528185999999.9995,605.2366649245998,366311.42056905234,737253.6946450995,219519.50580915235,0.2977530087724078,737253.6946450995
PSZ2 G048.91-25.55,cluster,PSZ2_Planck2016,0.3334,544166800000000.0,73462518000000.0,68020850000000.0,5441668000000.0,783.0461598296022,613161.2884238869,1081629.360188356,297206.3447576869,0.2747765137458279,1081629.360188356
PSZ2 G049.09+25.23,cluster,PSZ2_Planck2016,0.141,368218400000000.0,49709484000000.0,46027300000000.0,3682184000000.0,686.7407865521396,471612.9079142514,889744.2496688226,257817.38817865145,0.2897657256842236,889744.2496688226
PSZ2 G049.18+65.05,cluster,PSZ2_Planck2016,0.234,472974700000000.0,63851584500000.0,59121837500000.0,4729747000000.0,747.0108950194432,558025.2772777496,1008396.667589394,283405.99750169966,0.2810461464328231,1008396.667589394
PSZ2 G049.22+30.87,cluster,PSZ2_Planck2016,0.1644,590414600000000.0,79705971000000.0,73801825000000.0,5904146000000.0,804.8040991937635,647709.638079085,1126655.1099336725,304902.22740518505,0.2706260546966631,1126655.1099336725
PSZ2 G049.32+44.37,cluster,PSZ2_Planck2016,0.0972,367120800000000.0,49561308000000.0,45890100000000.0,3671208000000.0,686.052291181924,470667.7462359675,888417.1675150367,257509.5166587675,0.2898520268119527,888417.1675150367
PSZ2 G049.69-49.46,cluster,PSZ2_Planck2016,0.098,363174900000000.0,49028611500000.0,45396862500000.0,3631749000000.0,683.565783321087,467262.1801273713,883629.8113740128,256395.0249270213,0.2901611304040729,883629.8113740128
PSZ2 G049.80-25.16,cluster,PSZ2_Planck2016,0.3211,639264600000000.0,86300721000000.0,79908075000000.0,6392646000000.0,826.5899075143598,683250.8752045978,1172337.8164546296,312080.10425569786,0.2662032222073044,1172337.8164546296
PSZ2 G050.06-27.32,cluster,PSZ2_Planck2016,0.334,659779600000000.0,89070246000000.0,82472450000000.0,6597796000000.0,835.4095254757767,697909.0752556624,1191000.3476350934,314826.8542342625,0.2643381715709803,1191000.3476350934
PSZ2 G050.40+31.17,cluster,PSZ2_Planck2016,0.164,433106800000000.0,58469418000000.0,54138350000000.0,4331068000000.0,725.2326016894859,525962.3265533006,964961.414670116,274491.2066771006,0.2844582203019369,964961.414670116
PSZ2 G050.46+67.54,cluster,PSZ2_Planck2016,0.1313,292339500000000.0,39465832500000.0,36542437500000.0,2923395000000.0,635.5059163032496,403867.7696564329,792786.4094295574,234129.17065718287,0.2953243999548989,792786.4094295574
PSZ2 G052.35-31.98,cluster,PSZ2_Planck2016,0.264975,458825500000000.0,61941442500000.0,57353187500000.0,4588255000000.0,739.4264364830829,546751.4549700705,993198.8771087142,280347.50492182054,0.282267239103145,993198.8771087142
PSZ2 G053.44-36.25,cluster,PSZ2_Planck2016,0.33,745394500000000.0,100628257500000.0,93174312500000.0,7453945000000.0,870.3684820202475,757541.2944942298,1265917.893476085,324749.22181247984,0.2565326104371198,1265917.893476085
PSZ2 G053.53+59.52,cluster,PSZ2_Planck2016,0.113,585032900000000.0,78979441500000.0,73129112500000.0,5850329000000.0,802.3317443405667,643736.2279765765,1121508.5568928516,304053.5480292266,0.2711112154789165,1121508.5568928516
PSZ2 G053.55-29.85,cluster,PSZ2_Planck2016,0.0494,179617400000000.0,24248349000000.0,22452175000000.0,1796174000000.0,539.5633747595506,291128.6353819152,621422.0358068936,186838.9111678152,0.3006634789273473,621422.0358068936
PSZ2 G053.63-41.84,cluster,PSZ2_Planck2016,0.1509,325765200000000.0,43978302000000.0,40720650000000.0,3257652000000.0,659.0484963355663,434344.9205221709,836883.0868458801,245198.6414503709,0.2929903176493833,836883.0868458801
PSZ2 G053.64-34.48,cluster,PSZ2_Planck2016,0.2347,433845200000000.0,58569102000000.0,54230650000000.0,4338452000000.0,725.6478115163802,526564.7463585121,965783.6415108392,274664.89556671213,0.2843958871958482,965783.6415108392
PSZ2 G053.88-64.60,cluster,PSZ2_Planck2016,0.262,497212600000000.0,67123701000000.0,62151575000000.0,4972126000000.0,759.6605127347422,577084.0946084113,1033911.8416704248,288391.7689775113,0.2789326491430597,1033911.8416704248
PSZ2 G053.99-45.06,cluster,PSZ2_Planck2016,0.0582,178375300000000.0,24080665500000.0,22296912500000.0,1783753000000.0,538.3067961350897,289774.20676522504,619269.6625929266,186205.67251627505,0.3006859269298265,619269.6625929266
PSZ2 G054.85+54.30,cluster,PSZ2_Planck2016,0.2347,438553600000000.0,59204736000000.0,54819200000000.0,4385536000000.0,728.2844189589149,530398.1948983243,971010.1884046802,275764.54583592433,0.2839975822385461,971010.1884046802
PSZ2 G054.95-33.39,cluster,PSZ2_Planck2016,0.392,732301900000000.0,98860756500000.0,91537737500000.0,7323019000000.0,865.2015566622556,748573.7336507903,1254750.932394342,323383.5060199403,0.2577272490269069,1254750.932394342
PSZ2 G054.99+53.41,cluster,PSZ2_Planck2016,0.229,572795900000000.0,77327446500000.0,71599487500000.0,5727959000000.0,796.6533095966674,634656.4956913237,1109717.4032346527,302078.8810394737,0.2722124390939179,1109717.4032346527
PSZ2 G055.59+31.85,cluster,PSZ2_Planck2016,0.224,777852000000000.0,105010020000000.0,97231500000000.0,7778520000000.0,882.9228996309114,779552.8466926564,1293185.8173214651,327915.25167465647,0.2535716424371688,1293185.8173214651
PSZ2 G055.80+32.90,cluster,PSZ2_Planck2016,0.1054,257860600000000.03,34811181000000.004,32232575000000.004,2578606000000.0005,609.2657352293048,371204.73612450535,744568.9838010008,221485.32776160527,0.2974678405631804,744568.9838010008
PSZ2 G055.95-34.89,cluster,PSZ2_Planck2016,0.231,673169500000000.0,90877882500000.0,84146187500000.0,6731695000000.0,841.0681879356486,707395.6967573555,1203025.0262476637,316539.0119131055,0.2631192244607058,1203025.0262476637
PSZ2 G056.14+28.06,cluster,PSZ2_Planck2016,0.426,552997400000000.0,74654649000000.0,69124675000000.0,5529974000000.0,787.292938478248,619830.1709777144,1090370.24434051,298747.9910936144,0.2739876593700578,1090370.24434051
PSZ2 G056.62+88.42,cluster,PSZ2_Planck2016,0.045041,329575800000000.0,44492733000000.0,41196975000000.0,3295758000000.0,661.6287734253117,437752.6338242824,841763.526842448,246393.83846458248,0.2927114689666278,841763.526842448
PSZ2 G056.77+36.32,cluster,PSZ2_Planck2016,0.0953,437962600000000.0,59124951000000.0,54745325000000.0,4379626000000.0,727.9545059012693,529917.762661961,970355.6954427944,275627.26090606104,0.284047656133235,970355.6954427944
PSZ2 G056.79-11.60,cluster,PSZ2_Planck2016,0.122,400622600000000.0,54084051000000.0,50077825000000.0,4006226000000.0,706.4810344124298,499115.45198445686,928068.7924377766,266505.35703855683,0.2871612096108974,928068.7924377766
PSZ2 G056.93-55.08,cluster,PSZ2_Planck2016,0.447,999237400000000.0,134897049000000.0,124904675000000.0,9992374000000.0,960.4396366593056,922444.2956662588,1465705.7342785515,342265.5776221588,0.2335158890475573,1465705.7342785515
PSZ2 G057.08-74.45,cluster,PSZ2_Planck2016,0.248,470792800000000.0,63557028000000.0,58849100000000.0,4707928000000.0,745.8512381884052,556294.0695071771,1006068.039819153,282941.6477819771,0.281235101984591,1006068.039819153
PSZ2 G057.25-45.34,cluster,PSZ2_Planck2016,0.397,1050395400000000.0,141803379000000.0,131299425000000.0,10503954000000.0,976.6882041993152,953919.8482220832,1502757.320274212,344037.69548098336,0.2289376274129251,1502757.320274212
PSZ2 G057.61+34.93,cluster,PSZ2_Planck2016,0.0802,373165700000000.0,50377369500000.0,46645712500000.0,3731657000000.0,689.8272964252739,475861.6988934026,895701.5086230213,259193.67041085265,0.2893750517505725,895701.5086230213
PSZ2 G057.73+51.58,cluster,PSZ2_Planck2016,0.2382,558601900000000.0,75411256500000.0,69825237500000.0,5586019000000.0,789.9649224667896,624044.5787279609,1095881.6397473414,299708.3056471109,0.2734860178113847,1095881.6397473414
PSZ2 G057.78+52.32,cluster,PSZ2_Planck2016,0.0654,237944600000000.03,32122521000000.004,29743075000000.004,2379446000000.0005,593.0308478241485,351685.5864710284,715237.6592652826,213529.8359021284,0.2985438939575326,715237.6592652826
PSZ2 G057.80+88.00,cluster,PSZ2_Planck2016,0.0231,716529700000000.0,96731509500000.0,89566212500000.0,7165297000000.0,858.8950268330789,737700.6671185953,1241165.0702596165,321668.1179100454,0.2591662669355991,1241165.0702596165
PSZ2 G057.92+27.64,cluster,PSZ2_Planck2016,0.0757,268396900000000.0,36233581499999.99,33549612500000.0,2683968999999.9995,617.5194434747851,381330.2630694084,759628.4019192667,225493.2523960584,0.2968467895965057,759628.4019192667
PSZ2 G058.29+18.55,cluster,PSZ2_Planck2016,0.065,388200200000000.0,52407027000000.0,48525025000000.0,3882002000000.0,699.0433871156393,488661.6570701056,913566.8326984457,263264.2746458056,0.2881718832416337,913566.8326984457
PSZ2 G058.81-49.68,cluster,PSZ2_Planck2016,0.52,671454600000000.0,90646371000000.0,83931825000000.0,6714546000000.0,840.3476571664874,706184.1849052041,1201491.6953328585,316323.2078713041,0.2632754009869961,1201491.6953328585
PSZ2 G059.18+32.91,cluster,PSZ2_Planck2016,0.383,521330200000000.0,70379576999999.98,65166274999999.99,5213301999999.999,771.8471893343373,595748.0836833162,1058690.189133166,293052.5609640164,0.2768067220911547,1058690.189133166
PSZ2 G059.29+44.49,cluster,PSZ2_Planck2016,0.342746,575856600000000.0,77740641000000.0,71982075000000.0,5758566000000.0,798.0810874863924,636933.4222034628,1112678.3068254646,302578.69932656287,0.2719372683645081,1112678.3068254646
PSZ2 G059.47+33.06,cluster,PSZ2_Planck2016,0.387,608797800000000.0,82187703000000.0,76099725000000.0,6087978000000.0,813.138175690476,661193.6927652354,1144060.4800849976,307712.6009325355,0.2689653268240452,1144060.4800849976
PSZ2 G059.72-46.21,cluster,PSZ2_Planck2016,0.0902,222578300000000.0,30048070500000.0,27822287500000.0,2225783000000.0,579.8766562209148,336256.936429949,691757.4692465749,207023.19001649905,0.2992713475750071,691757.4692465749
