r,aN,aBL,aTot,v
9.87827181795449,0.008450456823686467,3.743483199875759e-17,0.008450456823686505,0.2889219782056457
9.89077469367342,0.008431065298815892,3.742119307518638e-17,0.00843106529881593,0.28877286454623247
9.903277569392348,0.008411740444940639,3.7407588589863544e-17,0.008411740444940677,0.28862397763860753
9.915780445111277,0.00839248195677732,3.739401841251882e-17,0.008392481956777359,0.28847531692150397
9.928283320830207,0.008373289530787904,3.7380482413538135e-17,0.008373289530787942,0.2883268818355377
9.940786196549137,0.008354162865167745,3.7366980463959505e-17,0.008354162865167783,0.28817867182319945
9.953289072268067,0.008335101659833725,1.8676756217734468e-17,0.008335101659833744,0.288030686328847
9.965791947986997,0.008316105616412476,1.8670039100198177e-17,0.008316105616412495,0.2878829247986985
9.978294823705927,0.008297174438228711,1.8663338815855773e-17,0.00829717443822873,0.2877353866808232
9.990797699424856,0.008278307830293638,1.865665530151011e-17,0.008278307830293657,0.28758807142513515
10.003300575143786,0.008259505499293465,1.864998849427998e-17,0.008259505499293484,0.28744097848338496
10.015803450862716,0.008240767153578,1.864333833159817e-17,0.00824076715357802,0.28729410730915256
10.028306326581646,0.008222092503149352,1.8636704751209486e-17,0.008222092503149371,0.2871474573578397
10.040809202300576,0.008203481259650697,1.8630087691168814e-17,0.008203481259650716,0.2870010280866625
10.053312078019506,0.008184933136355148,1.8623487089839194e-17,0.008184933136355167,0.28685481895464376
10.065814953738435,0.008166447848154726,1.861690288588991e-17,0.008166447848154745,0.2867088294226062
10.078317829457365,0.008148025111549382,1.8610335018294587e-17,0.008148025111549401,0.2865630589531642
10.090820705176295,0.008129664644636147,1.8603783426329298e-17,0.008129664644636166,0.28641750701071733
10.103323580895225,0.008111366167098335,1.859724804957071e-17,0.008111366167098354,0.28627217306144254
10.115826456614155,0.00809312940019485,0.0,0.00809312940019485,0.2861270565732869
10.128329332333083,0.00807495406674957,0.0,0.00807495406674957,0.28598215701596136
10.140832208052013,0.008056839891140807,0.0,0.008056839891140807,0.28583747386093195
10.153335083770942,0.008038786599290871,0.0,0.008038786599290871,0.2856930065814137
10.165837959489872,0.008020793918655695,0.0,0.008020793918655695,0.28554875465236335
10.178340835208802,0.008002861578214551,0.0,0.008002861578214551,0.28540471755047203
10.190843710927732,0.007984989308459837,0.0,0.007984989308459837,0.2852608947541585
10.203346586646662,0.007967176841386966,0.0,0.007967176841386966,0.2851172857435621
10.215849462365592,0.0079494239104843,0.0,0.0079494239104843,0.28497389000053536
10.228352338084521,0.007931730250723199,0.0,0.007931730250723199,0.2848307070086376
10.240855213803451,0.007914095598548112,0.0,0.007914095598548112,0.28468773625312765
10.253358089522381,0.007896519691866779,0.0,0.007896519691866779,0.2845449772209571
10.26586096524131,0.007879002270040483,0.0,0.007879002270040483,0.2844024294007635
10.27836384096024,0.007861543073874388,0.0,0.007861543073874388,0.28426009228286325
10.29086671667917,0.00784414184560795,0.0,0.00784414184560795,0.28411796535924505
10.3033695923981,0.007826798328905416,0.0,0.007826798328905416,0.2839760481235633
10.31587246811703,0.007809512268846361,0.0,0.007809512268846361,0.28383434007113084
10.32837534383596,0.007792283411916343,0.0,0.007792283411916343,0.28369284069891276
10.34087821955489,0.00777511150599759,0.0,0.00777511150599759,0.28355154950551953
10.35338109527382,0.007757996300359792,0.0,0.007757996300359792,0.2834104659912003
10.365883970992748,0.00774093754565094,0.0,0.00774093754565094,0.28326958965783644
10.378386846711678,0.007723934993888236,0.0,0.007723934993888236,0.28312892000893464
10.390889722430607,0.007706988398449102,0.0,0.007706988398449102,0.28298845654962096
10.403392598149537,0.007690097514062217,0.0,0.007690097514062217,0.28284819878663364
10.415895473868467,0.007673262096798657,0.0,0.007673262096798657,0.2827081462283172
10.428398349587397,0.007656481904063075,0.0,0.007656481904063075,0.28256829838461556
10.440901225306327,0.007639756694584965,0.0,0.007639756694584965,0.2824286547670657
10.453404101025257,0.007623086228410003,0.0,0.007623086228410003,0.28228921488879144
10.465906976744186,0.00760647026689142,0.0,0.00760647026689142,0.282149978264497
10.478409852463116,0.007589908572681475,0.0,0.007589908572681475,0.2820109444104605
10.490912728182046,0.007573400909722971,0.0,0.007573400909722971,0.2818721128445278
10.503415603900976,0.00755694704324085,0.0,0.00755694704324085,0.2817334830861062
10.515918479619906,0.007540546739733844,0.0,0.007540546739733844,0.28159505465615825
10.528421355338835,0.007524199766966184,0.0,0.007524199766966184,0.2814568270771954
10.540924231057765,0.007507905893959387,0.0,0.007507905893959387,0.28131879987327174
10.553427106776695,0.007491664890984098,0.0,0.007491664890984098,0.28118097256997826
10.565929982495625,0.007475476529551978,0.0,0.007475476529551978,0.28104334469443604
10.578432858214555,0.007459340582407687,0.0,0.007459340582407687,0.2809059157752908
10.590935733933485,0.007443256823520898,0.0,0.007443256823520898,0.2807686853427065
10.603438609652413,0.007427225028078377,0.0,0.007427225028078377,0.28063165292835907
10.615941485371343,0.007411244972476137,0.0,0.007411244972476137,0.280494818065431
10.628444361090272,0.007395316434311634,0.0,0.007395316434311634,0.2803581802886046
10.640947236809202,0.007379439192376035,0.0,0.007379439192376035,0.2802217391340567
10.653450112528132,0.007363613026646533,0.0,0.007363613026646533,0.2800854941394522
10.665952988247062,0.007347837718278725,0.0,0.007347837718278725,0.27994944484393863
10.678455863965992,0.0073321130495990474,0.0,0.0073321130495990474,0.2798135907881397
10.690958739684921,0.007316438804097268,0.0,0.007316438804097268,0.27967793151415
10.703461615403851,0.0073008147664190325,0.0,0.0073008147664190325,0.2795424665655287
10.715964491122781,0.007285240722358463,0.0,0.007285240722358463,0.2794071954872941
10.728467366841711,0.0072697164588508235,0.0,0.0072697164588508235,0.2792721178259175
10.74097024256064,0.007254241763965231,0.0,0.007254241763965231,0.2791372331293179
10.75347311827957,0.007238816426897419,0.0,0.007238816426897419,0.27900254094685584
10.7659759939985,0.007223440237962557,0.0,0.007223440237962557,0.2788680408293279
10.77847886971743,0.007208112988588132,0.0,0.007208112988588132,0.2787337323289611
10.79098174543636,0.007192834471306869,0.0,0.007192834471306869,0.278599614999407
10.80348462115529,0.007177604479749709,0.0,0.007177604479749709,0.27846568839573627
10.81598749687422,0.007162422808638853,0.0,0.007162422808638853,0.2783319520744332
10.828490372593148,0.007147289253780827,0.0,0.007147289253780827,0.2781984055933897
10.840993248312078,0.007132203612059627,0.0,0.007132203612059627,0.2780650485119002
10.853496124031007,0.0071171656814298994,0.0,0.0071171656814298994,0.277931880390656
10.865998999749937,0.007102175260910182,0.0,0.007102175260910182,0.27779890079173963
10.878501875468867,0.00708723215057618,0.0,0.00708723215057618,0.2776661092786194
10.891004751187797,0.007072336151554106,0.0,0.007072336151554106,0.2775335054161443
10.903507626906727,0.0070574870660140634,0.0,0.0070574870660140634,0.27740108877053804
10.916010502625657,0.007042684697163473,0.0,0.007042684697163473,0.27726885890939407
10.928513378344586,0.0070279288492405565,0.0,0.0070279288492405565,0.27713681540166996
10.941016254063516,0.007013219327507863,0.0,0.007013219327507863,0.27700495781768225
10.953519129782446,0.006998555938245849,0.0,0.006998555938245849,0.2768732857291011
10.966022005501376,0.006983938488746487,0.0,0.006983938488746487,0.27674179870894455
10.978524881220306,0.0069693667873069525,0.0,0.0069693667873069525,0.27661049633157414
10.991027756939236,0.006954840643223323,0.0,0.006954840643223323,0.2764793781726888
11.003530632658165,0.0069403598667843415,0.0,0.0069403598667843415,0.27634844380931994
11.016033508377095,0.006925924269265233,0.0,0.006925924269265233,0.27621769281982633
11.028536384096025,0.006911533662921545,0.0,0.006911533662921545,0.2760871247838891
11.041039259814955,0.006897187860983043,0.0,0.006897187860983043,0.27595673928250586
11.053542135533885,0.0068828866776476545,0.0,0.0068828866776476545,0.2758265358979864
11.066045011252813,0.006868629928075454,0.0,0.006868629928075454,0.27569651421394714
11.078547886971743,0.006854417428382686,0.0,0.006854417428382686,0.2755666738153061
11.091050762690672,0.0068402489956358335,0.0,0.0068402489956358335,0.2754370142882777
11.103553638409602,0.006826124447845745,0.0,0.006826124447845745,0.2753075352203683
11.116056514128532,0.006812043603961773,0.0,0.006812043603961773,0.27517823620037046
11.128559389847462,0.006798006283865987,0.0,0.006798006283865987,0.27504911681835825
11.141062265566392,0.006784012308367399,0.0,0.006784012308367399,0.2749201766656823
11.153565141285322,0.00677006149919626,0.0,0.00677006149919626,0.27479141533496504
11.166068017004251,0.006756153678998368,0.0,0.006756153678998368,0.27466283242009515
11.178570892723181,0.006742288671329445,0.0,0.006742288671329445,0.27453442751622353
11.191073768442111,0.006728466300649531,0.0,0.006728466300649531,0.2744062002197576
11.203576644161041,0.0067146863923174295,0.0,0.0067146863923174295,0.27427815012835693
11.21607951987997,0.006700948772585196,0.0,0.006700948772585196,0.27415027684092835
11.2285823955989,0.006687253268592656,0.0,0.006687253268592656,0.2740225799576208
11.24108527131783,0.006673599708361967,0.0,0.006673599708361967,0.2738950590798211
11.25358814703676,0.0066599879207922255,0.0,0.0066599879207922255,0.2737677138101485
11.26609102275569,0.006646417735654099,0.0,0.006646417735654099,0.2736405437524506
11.27859389847462,0.006632888983584509,0.0,0.006632888983584509,0.27351354851179815
11.291096774193548,0.0066194014960813475,0.0,0.0066194014960813475,0.2733867276944805
11.303599649912478,0.00660595510549822,0.0,0.00660595510549822,0.27326008090800097
11.316102525631408,0.00659254964503925,0.0,0.00659254964503925,0.27313360776107193
11.328605401350337,0.006579184948753899,0.0,0.006579184948753899,0.2730073078636106
11.341108277069267,0.006565860851531829,0.0,0.006565860851531829,0.272881180826734
11.353611152788197,0.006552577189097811,0.0,0.006552577189097811,0.27275522626275456
11.366114028507127,0.00653933379800665,0.0,0.00653933379800665,0.2726294437851755
11.378616904226057,0.006526130515638163,0.0,0.006526130515638163,0.27250383300868614
11.391119779944987,0.006512967180192196,0.0,0.006512967180192196,0.2723783935491577
11.403622655663916,0.006499843630683648,0.0,0.006499843630683648,0.27225312502363835
11.416125531382846,0.006486759706937564,0.0,0.006486759706937564,0.27212802705034894
11.428628407101776,0.006473715249584242,0.0,0.006473715249584242,0.27200309924867844
11.441131282820706,0.006460710100054381,0.0,0.006460710100054381,0.27187834123917975
11.453634158539636,0.00644774410057426,0.0,0.00644774410057426,0.2717537526435647
11.466137034258566,0.006434817094160956,0.0,0.006434817094160956,0.2716293330847002
11.478639909977495,0.006421928924617591,0.0,0.006421928924617591,0.2715050821866035
11.491142785696425,0.006409079436528613,0.0,0.006409079436528613,0.27138099957443795
11.503645661415355,0.006396268475255111,0.0,0.006396268475255111,0.27125708487450845
11.516148537134285,0.0063834958869301624,0.0,0.0063834958869301624,0.27113333771425735
11.528651412853213,0.006370761518454217,0.0,0.006370761518454217,0.27100975772226005
11.541154288572143,0.006358065217490497,0.0,0.006358065217490497,0.2708863445282206
11.553657164291073,0.006345406832460458,0.0,0.006345406832460458,0.2707630977629675
11.566160040010002,0.00633278621253925,0.0,0.00633278621253925,0.27064001705844937
11.578662915728932,0.006320203207651234,0.0,0.006320203207651234,0.2705171020477308
11.591165791447862,0.006307657668465518,0.0,0.006307657668465518,0.270394352364988
11.603668667166792,0.006295149446391524,0.0,0.006295149446391524,0.27027176764550476
11.616171542885722,0.006282678393574591,0.0,0.006282678393574591,0.270149347525668
11.628674418604652,0.006270244362891604,0.0,0.006270244362891604,0.2700270916429639
11.641177294323581,0.006257847207946655,0.0,0.006257847207946655,0.2699049996359734
11.653680170042511,0.006245486783066736,0.0,0.006245486783066736,0.26978307114436856
11.666183045761441,0.006233162943297457,0.0,0.006233162943297457,0.26966130580890774
11.67868592148037,0.006220875544398798,0.0,0.006220875544398798,0.2695397032714323
11.6911887971993,0.006208624442840888,0.0,0.006208624442840888,0.2694182631748619
11.70369167291823,0.006196409495799811,0.0,0.006196409495799811,0.2692969851631906
11.71619454863716,0.006184230561153448,0.0,0.006184230561153448,0.26917586888148304
11.72869742435609,0.0061720874974773385,0.0,0.0061720874974773385,0.26905491397587017
11.74120030007502,0.00615998016404058,0.0,0.00615998016404058,0.2689341200935453
11.75370317579395,0.006147908420801744,0.0,0.006147908420801744,0.2688134868827601
11.766206051512878,0.006135872128404833,0.0,0.006135872128404833,0.2686930139928207
11.778708927231808,0.006123871148175253,0.0,0.006123871148175253,0.26857270107408376
11.791211802950738,0.006111905342115823,0.0,0.006111905342115823,0.2684525477779523
11.803714678669667,0.006099974572902805,0.0,0.006099974572902805,0.2683325537568719
11.816217554388597,0.0060880787038819694,0.0,0.0060880787038819694,0.26821271866432717
11.828720430107527,0.006076217599064675,0.0,0.006076217599064675,0.26809304215483704
11.841223305826457,0.006064391123123987,0.0,0.006064391123123987,0.26797352388395174
11.853726181545387,0.006052599141390816,0.0,0.006052599141390816,0.26785416350824837
11.866229057264317,0.006040841519850084,0.0,0.006040841519850084,0.26773496068532737
11.878731932983246,0.006029118125136917,0.0,0.006029118125136917,0.26761591507380866
11.891234808702176,0.006017428824532861,0.0,0.006017428824532861,0.26749702633332767
11.903737684421106,0.006005773485962131,0.0,0.006005773485962131,0.26737829412453157
11.916240560140036,0.005994151977987876,0.0,0.005994151977987876,0.267259718109076
11.928743435858966,0.005982564169808471,0.0,0.005982564169808471,0.2671412979496204
11.941246311577896,0.005971009931253846,0.0,0.005971009931253846,0.26702303330982513
11.953749187296825,0.0059594891327818195,0.0,0.0059594891327818195,0.26690492385434733
11.966252063015755,0.005948001645474472,0.0,0.005948001645474472,0.2667869692488372
11.978754938734685,0.005936547341034546,0.0,0.005936547341034546,0.2666691691599346
11.991257814453613,0.0059251260917818505,0.0,0.0059251260917818505,0.2665515232552651
12.003760690172543,0.00591373777064971,0.0,0.00591373777064971,0.2664340312034362
12.016263565891473,0.005902382251181438,0.0,0.005902382251181438,0.26631669267403424
12.028766441610403,0.005891059407526811,0.0,0.005891059407526811,0.2661995073376203
12.041269317329332,0.005879769114438594,0.0,0.005879769114438594,0.2660824748657267
12.053772193048262,0.005868511247269069,0.0,0.005868511247269069,0.2659655949308536
12.066275068767192,0.005857285681966598,0.0,0.005857285681966598,0.2658488672064649
12.078777944486122,0.00584609229507221,0.0,0.00584609229507221,0.26573229136698545
12.091280820205052,0.005834930963716198,0.0,0.005834930963716198,0.265615867087797
12.103783695923982,0.005823801565614754,0.0,0.005823801565614754,0.26549959404523465
12.116286571642911,0.005812703979066611,0.0,0.005812703979066611,0.26538347191658357
12.128789447361841,0.005801638082949731,0.0,0.005801638082949731,0.26526750038007535
12.141292323080771,0.005790603756717982,0.0,0.005790603756717982,0.2651516791148846
12.1537951987997,0.005779600880397869,0.0,0.005779600880397869,0.2650360078011253
12.16629807451863,0.0057686293345852666,0.0,0.0057686293345852666,0.2649204861198477
12.17880095023756,0.005757689000442181,0.0,0.005757689000442181,0.2648051137530346
12.19130382595649,0.005746779759693531,0.0,0.005746779759693531,0.26468989038359786
12.20380670167542,0.005735901494623952,0.0,0.005735901494623952,0.2645748156953754
12.21630957739435,0.0057250540880746225,0.0,0.0057250540880746225,0.26445988937312725
12.228812453113278,0.005714237423440106,0.0,0.005714237423440106,0.2643451111025326
12.241315328832208,0.005703451384665217,0.0,0.005703451384665217,0.26423048057018633
12.253818204551138,0.005692695856241914,0.0,0.005692695856241914,0.26411599746359554
12.266321080270068,0.005681970723206201,0.0,0.005681970723206201,0.2640016614711763
12.278823955988997,0.005671275871135059,0.0,0.005671275871135059,0.2638874722822505
12.291326831707927,0.005660611186143388,0.0,0.005660611186143388,0.2637734295870421
12.303829707426857,0.005649976554880987,0.0,0.005649976554880987,0.26365953307667434
12.316332583145787,0.005639371864529527,0.0,0.005639371864529527,0.26354578244316607
12.328835458864717,0.005628797002799573,0.0,0.005628797002799573,0.26343217737942876
12.341338334583646,0.0056182518579276025,0.0,0.0056182518579276025,0.26331871757926306
12.353841210302576,0.005607736318673055,0.0,0.005607736318673055,0.26320540273735576
12.366344086021506,0.005597250274315402,0.0,0.005597250274315402,0.2630922325492764
12.378846961740436,0.005586793614651222,0.0,0.005586793614651222,0.26297920671147396
12.391349837459366,0.0055763662299913195,0.0,0.0055763662299913195,0.26286632492127404
12.403852713178296,0.005565968011157837,0.0,0.005565968011157837,0.26275358687687544
12.416355588897225,0.0055555988494814,0.0,0.0055555988494814,0.2626409922773469
12.428858464616155,0.005545258636798285,0.0,0.005545258636798285,0.2625285408226241
12.441361340335085,0.005534947265447585,0.0,0.005534947265447585,0.2624162322135065
12.453864216054015,0.005524664628268421,0.0,0.005524664628268421,0.2623040661516543
12.466367091772943,0.005514410618597148,0.0,0.005514410618597148,0.26219204233958504
12.478869967491873,0.005504185130264592,0.0,0.005504185130264592,0.2620801604806708
12.491372843210803,0.005493988057593306,0.0,0.005493988057593306,0.261968420279135
12.503875718929732,0.005483819295394833,0.0,0.005483819295394833,0.2618568214400492
12.516378594648662,0.005473678738966996,0.0,0.005473678738966996,0.2617453636693303
12.528881470367592,0.005463566284091208,0.0,0.005463566284091208,0.2616340466737375
12.541384346086522,0.005453481827029781,0.0,0.005453481827029781,0.2615228701608688
12.553887221805452,0.005443425264523283,0.0,0.005443425264523283,0.2614118338391585
12.566390097524382,0.005433396493787877,0.0,0.005433396493787877,0.2613009374178739
12.578892973243311,0.00542339541251271,0.0,0.00542339541251271,0.2611901806071127
12.591395848962241,0.005413421918857294,0.0,0.005413421918857294,0.2610795631177993
12.603898724681171,0.005403475911448915,0.0,0.005403475911448915,0.2609690846616825
12.616401600400101,0.0053935572893800635,0.0,0.0053935572893800635,0.2608587449513324
12.62890447611903,0.005383665952205862,0.0,0.005383665952205862,0.26074854370013695
12.64140735183796,0.005373801799941536,0.0,0.005373801799941536,0.2606384806222999
12.65391022755689,0.00536396473305988,0.0,0.00536396473305988,0.2605285554328371
12.66641310327582,0.005354154652488749,0.0,0.005354154652488749,0.26041876784757406
12.67891597899475,0.005344371459608559,0.0,0.005344371459608559,0.2603091175831428
12.691418854713678,0.005334615056249819,0.0,0.005334615056249819,0.26019960435697903
12.703921730432608,0.005324885344690657,0.0,0.005324885344690657,0.26009022788731945
12.716424606151538,0.005315182227654379,0.0,0.005315182227654379,0.2599809878931986
12.728927481870468,0.005305505608307038,0.0,0.005305505608307038,0.25987188409444634
12.741430357589397,0.005295855390255017,0.0,0.005295855390255017,0.2597629162116847
12.753933233308327,0.005286231477542625,0.0,0.005286231477542625,0.2596540839663252
12.766436109027257,0.005276633774649718,0.0,0.005276633774649718,0.25954538708056624
12.778938984746187,0.005267062186489323,0.0,0.005267062186489323,0.2594368252773898
12.791441860465117,0.005257516618405288,0.0,0.005257516618405288,0.25932839828055937
12.803944736184047,0.005247996976169938,0.0,0.005247996976169938,0.2592201058146163
12.816447611902976,0.0052385031659817494,0.0,0.0052385031659817494,0.2591119476048779
12.828950487621906,0.005229035094463043,0.0,0.005229035094463043,0.25900392337743405
12.841453363340836,0.005219592668657683,0.0,0.005219592668657683,0.2588960328591448
12.853956239059766,0.005210175796028803,0.0,0.005210175796028803,0.25878827577763763
12.866459114778696,0.005200784384456528,0.0,0.005200784384456528,0.2586806518613045
12.878961990497626,0.005191418342235731,0.0,0.005191418342235731,0.2585731608392993
12.891464866216555,0.00518207757807379,0.0,0.00518207757807379,0.25846580244153544
12.903967741935485,0.005172762001088362,0.0,0.005172762001088362,0.25835857639868254
12.916470617654415,0.005163471520805177,0.0,0.005163471520805177,0.25825148244216417
12.928973493373343,0.005154206047155841,0.0,0.005154206047155841,0.25814452030415536
12.941476369092273,0.0051449654904756415,0.0,0.0051449654904756415,0.25803768971757934
12.953979244811203,0.005135749761501397,0.0,0.005135749761501397,0.2579309904161056
12.966482120530133,0.005126558771369287,0.0,0.005126558771369287,0.2578244221341469
12.978984996249062,0.005117392431612716,0.0,0.005117392431612716,0.2577179846068565
12.991487871967992,0.005108250654160182,0.0,0.005108250654160182,0.25761167757012604
13.003990747686922,0.005099133351333164,0.0,0.005099133351333164,0.2575055007605823
13.016493623405852,0.005090040435844016,0.0,0.005090040435844016,0.2573994539155854
13.028996499124782,0.005080971820793879,0.0,0.005080971820793879,0.2572935367732255
13.041499374843712,0.0050719274196706085,0.0,0.0050719274196706085,0.25718774907232056
13.054002250562641,0.005062907146346706,0.0,0.005062907146346706,0.257082090552414
13.066505126281571,0.00505391091507727,0.0,0.00505391091507727,0.2569765609537717
13.079008002000501,0.005044938640497961,0.0,0.005044938640497961,0.2568711600173798
13.091510877719431,0.005035990237622973,0.0,0.005035990237622973,0.2567658874849422
13.10401375343836,0.005027065621843025,0.0,0.005027065621843025,0.2566607430988778
13.11651662915729,0.0050181647089233535,0.0,0.0050181647089233535,0.2565557266023182
13.12901950487622,0.005009287415001737,0.0,0.005009287415001737,0.25645083773910504
13.14152238059515,0.005000433656586507,0.0,0.005000433656586507,0.25634607625378786
13.154025256314078,0.0049916033505545965,0.0,0.0049916033505545965,0.2562414418916213
13.166528132033008,0.004982796414149579,0.0,0.004982796414149579,0.2561369343985627
13.179031007751938,0.004974012764979736,0.0,0.004974012764979736,0.2560325535212698
13.191533883470868,0.004965252321016133,0.0,0.004965252321016133,0.25592829900709824
13.204036759189798,0.004956515000590693,0.0,0.004956515000590693,0.255824170604099
13.216539634908727,0.004947800722394306,0.0,0.004947800722394306,0.2557201680610162
13.229042510627657,0.0049391094054749285,0.0,0.0049391094054749285,0.2556162911272846
13.241545386346587,0.004930440969235704,0.0,0.004930440969235704,0.2555125395530271
13.254048262065517,0.004921795333433102,0.0,0.004921795333433102,0.2554089130890525
13.266551137784447,0.0049131724181750505,0.0,0.0049131724181750505,0.2553054114868531
13.279054013503377,0.004904572143919099,0.0,0.004904572143919099,0.25520203449860224
13.291556889222306,0.0048959944314705805,0.0,0.0048959944314705805,0.2550987818771521
13.304059764941236,0.0048874392019807875,0.0,0.0048874392019807875,0.2549956533760313
13.316562640660166,0.00487890637694516,0.0,0.00487890637694516,0.2548926487494423
13.329065516379096,0.0048703958782014885,0.0,0.0048703958782014885,0.25478976775225953
13.341568392098026,0.00486190762792812,0.0,0.00486190762792812,0.25468701014002676
13.354071267816956,0.004853441548642177,0.0,0.004853441548642177,0.2545843756689548
13.366574143535885,0.004844997563197799,0.0,0.004844997563197799,0.25448186409591955
13.379077019254815,0.004836575594784372,0.0,0.004836575594784372,0.2543794751784591
13.391579894973743,0.004828175566924794,0.0,0.004828175566924794,0.25427720867477194
13.404082770692673,0.0048197974034737264,0.0,0.0048197974034737264,0.2541750643437146
13.416585646411603,0.004811441028615879,0.0,0.004811441028615879,0.2540730419447992
13.429088522130533,0.004803106366864293,0.0,0.004803106366864293,0.2539711412381914
13.441591397849463,0.004794793343058629,0.0,0.004794793343058629,0.25386936198470805
13.454094273568392,0.00478650188236348,0.0,0.00478650188236348,0.25376770394581505
13.466597149287322,0.004778231910266686,0.0,0.004778231910266686,0.253666166883625
13.479100025006252,0.004769983352577656,0.0,0.004769983352577656,0.25356475056089495
13.491602900725182,0.0047617561354257095,0.0,0.0047617561354257095,0.2534634547410246
13.504105776444112,0.0047535501852584185,0.0,0.0047535501852584185,0.25336227918805354
13.516608652163042,0.004745365428839966,0.0,0.004745365428839966,0.2532612236666594
13.529111527881971,0.004737201793249508,0.0,0.004737201793249508,0.25316028794215545
13.541614403600901,0.004729059205879556,0.0,0.004729059205879556,0.2530594717804889
13.554117279319831,0.004720937594434357,0.0,0.004720937594434357,0.252958774948238
13.56662015503876,0.004712836886928292,0.0,0.004712836886928292,0.25285819721261066
13.57912303075769,0.0047047570116842755,0.0,0.0047047570116842755,0.2527577383414416
13.59162590647662,0.004696697897332179,0.0,0.004696697897332179,0.25265739810319093
13.60412878219555,0.004688659472807248,0.0,0.004688659472807248,0.25255717626694135
13.61663165791448,0.004680641667348535,0.0,0.004680641667348535,0.25245707260239647
13.629134533633408,0.004672644410497349,0.0,0.004672644410497349,0.2523570868798785
13.641637409352338,0.004664667632095698,0.0,0.004664667632095698,0.2522572188703262
13.654140285071268,0.004656711262284759,0.0,0.004656711262284759,0.25215746834529296
13.666643160790198,0.004648775231503343,0.0,0.004648775231503343,0.25205783507694424
13.679146036509128,0.004640859470486379,0.0,0.004640859470486379,0.2519583188380562
13.691648912228057,0.004632963910263395,0.0,0.004632963910263395,0.251858919402013
13.704151787946987,0.004625088482157027,0.0,0.004625088482157027,0.2517596365428049
13.716654663665917,0.0046172331177815155,0.0,0.0046172331177815155,0.2516604700350266
13.729157539384847,0.004609397749041225,0.0,0.004609397749041225,0.25156141965387474
13.741660415103777,0.004601582308129168,0.0,0.004601582308129168,0.25146248517514586
13.754163290822707,0.00459378672752554,0.0,0.00459378672752554,0.25136366637523483
13.766666166541636,0.004586010939996255,0.0,0.004586010939996255,0.2512649630311322
13.779169042260566,0.0045782548785915055,0.0,0.0045782548785915055,0.251166374920423
13.791671917979496,0.004570518476644311,0.0,0.004570518476644311,0.25106790182128375
13.804174793698426,0.004562801667769092,0.0,0.004562801667769092,0.2509695435124813
13.816677669417356,0.004555104385860244,0.0,0.004555104385860244,0.2508712997733704
13.829180545136285,0.0045474265650907245,0.0,0.0045474265650907245,0.2507731703838921
13.841683420855215,0.004539768139910639,0.0,0.004539768139910639,0.25067515512457117
13.854186296574143,0.004532129045045849,0.0,0.004532129045045849,0.2505772537765147
13.866689172293073,0.004524509215496576,0.0,0.004524509215496576,0.25047946612141003
13.879192048012003,0.00451690858653602,0.0,0.00451690858653602,0.25038179194152255
13.891694923730933,0.004509327093708989,0.0,0.004509327093708989,0.25028423101969394
13.904197799449863,0.004501764672830528,0.0,0.004501764672830528,0.25018678313934045
13.916700675168793,0.004494221259984562,0.0,0.004494221259984562,0.25008944808445055
13.929203550887722,0.004486696791522545,0.0,0.004486696791522545,0.2499922256395834
13.941706426606652,0.004479191204062116,0.0,0.004479191204062116,0.2498951155898666
13.954209302325582,0.0044717044344857685,0.0,0.0044717044344857685,0.24979811772099458
13.966712178044512,0.004464236419939521,0.0,0.004464236419939521,0.2497012318192266
13.979215053763442,0.004456787097831597,0.0,0.004456787097831597,0.24960445767138484
13.991717929482371,0.004449356405831115,0.0,0.004449356405831115,0.24950779506485254
14.004220805201301,0.004441944281866781,0.0,0.004441944281866781,0.24941124378757212
14.016723680920231,0.004434550664125599,0.0,0.004434550664125599,0.24931480362804337
14.029226556639161,0.004427175491051576,0.0,0.004427175491051576,0.24921847437532152
14.04172943235809,0.004419818701344444,0.0,0.004419818701344444,0.24912225581901548
14.05423230807702,0.004412480233958387,0.0,0.004412480233958387,0.249026147749286
14.06673518379595,0.004405160028100772,0.0,0.004405160028100772,0.24893014995684368
14.07923805951488,0.004397858023230887,0.0,0.004397858023230887,0.2488342622329473
14.091740935233808,0.0043905741590587015,0.0,0.0043905741590587015,0.24873848436940205
14.104243810952738,0.004383308375543605,0.0,0.004383308375543605,0.24864281615855743
14.116746686671668,0.004376060612893185,0.0,0.004376060612893185,0.2485472573933059
14.129249562390598,0.004368830811561988,0.0,0.004368830811561988,0.2484518078670807
14.141752438109528,0.004361618912250299,0.0,0.004361618912250299,0.24835646737385417
14.154255313828457,0.004354424855902925,0.0,0.004354424855902925,0.24826123570813605
14.166758189547387,0.004347248583707987,0.0,0.004347248583707987,0.24816611266497166
14.179261065266317,0.0043400900370957176,0.0,0.0043400900370957176,0.24807109803994007
14.191763940985247,0.004332949157737265,0.0,0.004332949157737265,0.2479761916291524
14.204266816704177,0.004325825887543508,0.0,0.004325825887543508,0.24788139322925015
14.216769692423107,0.0043187201686638674,0.0,0.0043187201686638674,0.24778670263740318
14.229272568142036,0.004311631943485142,0.0,0.004311631943485142,0.24769211965130838
14.241775443860966,0.004304561154630331,0.0,0.004304561154630331,0.2475976440691875
14.254278319579896,0.004297507744957479,0.0,0.004297507744957479,0.24750327568978572
14.266781195298826,0.00429047165755852,0.0,0.00429047165755852,0.24740901431236995
14.279284071017756,0.004283452835758126,0.0,0.004283452835758126,0.2473148597367268
