r,aN,aChi,aTot,v,chi
51.15713876734591,0.0003675974433862354,0.0019547613961520285,0.0023223588395382636,0.3446813505570491,0.17314661709955256
51.182141767720964,0.0003672452601769298,0.0019538064751926255,0.0023210517353695554,0.34466853492870414,0.17319548006152913
51.20714476809601,0.0003668935828482767,0.0019528524867550114,0.002319746069603288,0.3446557308552946,0.1732443191592745
51.23214776847105,0.0003665424104318681,0.00195189942947388,0.0023184418399057483,0.34464293832118076,0.17329313441608746
51.2571507688461,0.0003661917419616122,0.0019509473019865898,0.002317139043948202,0.3446301573107509,0.1733419258552327
51.282153769221146,0.00036584157647372693,0.0019499961029331573,0.0023158376794068843,0.34461738780842166,0.17339069349994082
51.3071567695962,0.0003654919130067328,0.001949045830956249,0.0023145377439629817,0.3446046297986378,0.1734394373734085
51.33215976997124,0.00036514275060144693,0.001948096484701177,0.002313239235302624,0.3445918832658721,0.17348815749879848
51.35716277034629,0.000364794088300976,0.0019471480628158906,0.0023119421511168664,0.34457914819462515,0.17353685389923973
51.382165770721336,0.00036444592515071,0.0019462005639509714,0.0023106464891016814,0.3445664245694259,0.17358552659782733
51.40716877109638,0.0003640982601983154,0.0019452539867596257,0.0023093522469579413,0.3445537123748306,0.1736341756176228
51.43217177147143,0.0003637510924937288,0.001944308329897679,0.0023080594223914078,0.3445410115954239,0.17368280098165387
51.457174771846475,0.00036340442108915053,0.0019433635920235693,0.00230676801311272,0.34452832221581764,0.1737314027129148
51.482177772221526,0.0003630582450390381,0.0019424197717983409,0.002305478016837379,0.34451564422065173,0.1737799808343663
51.50718077259657,0.0003627125634000996,0.0019414768678856383,0.002304189431285738,0.3445029775945935,0.1738285353689356
51.532183772971614,0.0003623673752312876,0.0019405348789516986,0.002302902254182986,0.3444903223223379,0.17387706633951666
51.557186773346665,0.00036202267959379236,0.0019395938036653466,0.002301616483259139,0.34447767838860727,0.17392557376897003
51.58218977372171,0.0003616784755510358,0.0019386536406979888,0.0023003321162490247,0.34446504577815157,0.173974057680123
51.60719277409676,0.0003613347621686648,0.0019377143887236053,0.00229904915089227,0.344452424475748,0.17402251809576974
51.6321957744718,0.00036099153851454536,0.0019367760464187454,0.0022977675849332906,0.3444398144662009,0.17407095503867123
51.657198774846854,0.0003606488036587556,0.0019358386124625206,0.002296487416121276,0.3444272157343423,0.17411936853155546
51.6822017752219,0.0003603065566735802,0.0019349020855365987,0.002295208642210179,0.3444146282650311,0.17416775859711736
51.70720477559694,0.0003599647966335033,0.001933966464325197,0.0022939312609587003,0.3444020520431532,0.17421612525801897
51.73220777597199,0.00035962352261520295,0.0019330317475150763,0.0022926552701302795,0.3443894870536219,0.17426446853688946
51.75721077634704,0.00035928273369754477,0.001932097933795536,0.0022913806674930808,0.34437693328137725,0.17431278845632517
51.78221377672209,0.0003589424289615751,0.0019311650218584058,0.0022901074508199807,0.3443643907113863,0.17436108503888972
51.80721677709713,0.00035860260749051587,0.0019302330103980422,0.002288835617888558,0.34435185932864304,0.17440935830711407
51.83221977747218,0.00035826326836975724,0.0019293018981113195,0.002287565166481077,0.34433933911816833,0.17445760828349657
51.85722277784723,0.00035792441068685266,0.0019283716836976264,0.002286296094384479,0.3443268300650096,0.17450583499050296
51.88222577822227,0.00035758603353151157,0.0019274423658588579,0.0022850283993903694,0.344314332154241,0.17455403845056652
51.90722877859732,0.0003572481359955941,0.0019265139432994103,0.0022837620792950045,0.3443018453709636,0.1746022186860882
51.932231778972366,0.00035691071717310475,0.0019255864147261757,0.00228249713189928,0.3442893697003047,0.1746503757194364
51.95723477934742,0.0003565737761601861,0.001924659778848534,0.00228123355500872,0.3442769051274184,0.17469850957294739
51.98223777972246,0.0003562373120551131,0.0019237340343783496,0.0022799713464334626,0.344264451637485,0.1747466202689251
52.00724078009751,0.0003559013239582868,0.001922809180029963,0.0022787105039882498,0.3442520092157114,0.17479470782964135
52.032243780472555,0.00035556581097222857,0.001921885214520187,0.0022774510254924153,0.3442395778473309,0.17484277227733577
52.0572467808476,0.00035523077220157357,0.001920962136568298,0.0022761929087698717,0.3442271575176028,0.17489081363421602
52.08224978122265,0.00035489620675306535,0.0019200399448960328,0.002274936151649098,0.34421474821181286,0.17493883192245774
52.107252781597694,0.00035456211373555,0.0019191186382275822,0.002273680751963132,0.34420234991527304,0.17498682716420458
52.132255781972745,0.0003542284922599695,0.001918198215289583,0.0022724267075495525,0.3441899626133212,0.1750347993815684
52.15725878234779,0.0003538953414393564,0.001917278674811115,0.0022711740162504714,0.3441775862913214,0.17508274859662923
52.18226178272283,0.0003535626603888277,0.0019163600155236934,0.002269922675912521,0.34416522093466373,0.17513067483143535
52.207264783097884,0.0003532304482255789,0.001915442236161263,0.0022686726843868417,0.3441528665287641,0.17517857810800336
52.23226778347293,0.00035289870406887865,0.0019145253354601933,0.002267424039529072,0.34414052305906434,0.1752264584483182
52.25727078384798,0.00035256742704006203,0.001913609312159272,0.002266176739199334,0.34412819051103216,0.1752743158743333
52.28227378422302,0.00035223661626252573,0.0019126941649997,0.002264930781262226,0.344115868870161,0.1753221504079705
52.30727678459807,0.00035190627086172116,0.0019117798927250835,0.0022636861635868047,0.3441035581219699,0.17536996207112032
52.33227978497312,0.00035157638996514994,0.0019108664940814316,0.0022624428840465815,0.3440912582520038,0.17541775088564182
52.35728278534816,0.00035124697270235686,0.0019099539678171476,0.0022612009405195044,0.34407896924583303,0.17546551687336273
52.38228578572321,0.00035091801820492507,0.0019090423126830243,0.0022599603308879495,0.3440666910890535,0.17551326005607956
52.407288786098256,0.00035058952560646986,0.0019081315274322398,0.0022587210530387097,0.34405442376728657,0.17556098045555757
52.43229178647331,0.00035026149404263323,0.0019072216108203487,0.002257483104862982,0.34404216726617914,0.17560867809353092
52.45729478684835,0.0003499339226510781,0.0019063125616052795,0.0022562464842563576,0.3440299215714034,0.17565635299170262
52.4822977872234,0.00034960681057148247,0.001905404378547327,0.0022550111891188095,0.3440176866686568,0.17570400517174473
52.507300787598446,0.0003492801569455342,0.0019044970604091475,0.0022537772173546818,0.3440054625436621,0.17575163465529828
52.53230378797349,0.0003489539609169249,0.0019035906059557532,0.002252544566872678,0.34399324918216734,0.17579924146397344
52.55730678834854,0.0003486282216313445,0.0019026850139545052,0.00225131323558585,0.34398104656994566,0.17584682561934953
52.582309788723585,0.0003483029382364758,0.0019017802831751112,0.002250083221411587,0.3439688546927951,0.175894387142975
52.607312789098636,0.00034797810988198885,0.0019008764123896156,0.0022488545222716047,0.343956673536539,0.17594192605636771
52.63231578947368,0.0003476537357195353,0.001899973400372398,0.002247627136091933,0.3439445030870256,0.1759894423810147
52.65731878984872,0.00034732981490274273,0.0018990712459001646,0.0022464010608029073,0.34393234333012795,0.17603693613837246
52.682321790223774,0.0003470063465872093,0.0018981699477519439,0.002245176294339153,0.34392019425174414,0.17608440734986697
52.70732479059882,0.00034668332993049853,0.0018972695047090823,0.002243952834639581,0.343908055837797,0.17613185603689363
52.73232779097387,0.0003463607640921332,0.0018963699155552364,0.0022427306796473697,0.34389592807423397,0.17617928222081747
52.75733079134891,0.00034603864823359024,0.001895471179076369,0.0022415098273099593,0.3438838109470274,0.17622668592297305
52.782333791723964,0.00034571698151829544,0.0018945732940607433,0.0022402902755790386,0.3438717044421743,0.1762740671646647
52.80733679209901,0.00034539576311161765,0.0018936762592989178,0.0022390720224105356,0.3438596085456962,0.1763214259671664
52.83233979247405,0.0003450749921808637,0.0018927800735837393,0.002237855065764603,0.34384752324363904,0.17636876235172197
52.8573427928491,0.0003447546678952724,0.0018918847357103398,0.0022366394036056124,0.3438354485220735,0.1764160763395451
52.88234579322415,0.00034443478942601025,0.0018909902444761296,0.00223542503390214,0.3438233843670945,0.17646336795181927
52.9073487935992,0.0003441153559461649,0.0018900965986807922,0.002234211954626957,0.34381133076482145,0.17651063720969803
52.93235179397424,0.0003437963666307407,0.0018892037971262794,0.00223300016375702,0.34379928770139806,0.17655788413430493
52.95735479434929,0.0003434778206566526,0.0018883118386168044,0.002231789659273457,0.3437872551629923,0.17660510874673355
52.98235779472434,0.00034315971720272174,0.0018874207219588396,0.0022305804391615615,0.34377523313579644,0.17665231106804763
53.00736079509938,0.0003428420554496693,0.0018865304459611074,0.002229372501410777,0.34376322160602674,0.17669949111928107
53.03236379547443,0.0003425248345801117,0.0018856410094345777,0.0022281658440146896,0.34375122055992374,0.17674664892143807
53.057366795849475,0.0003422080537785553,0.0018847524111924618,0.002226960464971017,0.343739229983752,0.17679378449549307
53.082369796224526,0.000341891712231391,0.0018838646500502062,0.0022257563622815973,0.34372724986380004,0.1768408978623909
53.10737279659957,0.0003415758091268891,0.0018829777248254896,0.0022245535339523786,0.3437152801863804,0.17688798904304678
53.132375796974614,0.0003412603436551942,0.0018820916343382148,0.002223351977993409,0.3437033209378295,0.1769350580583464
53.157378797349665,0.0003409453150083198,0.001881206377410505,0.002222151692418825,0.3436913721045076,0.17698210492914598
53.18238179772471,0.00034063072238014347,0.0018803219528667,0.0022209526752468432,0.3436794336727988,0.17702912967627232
53.20738479809976,0.000340316564966401,0.001879438359533347,0.002219754924499748,0.3436675056291109,0.17707613232052286
53.232387798474804,0.0003400028419646823,0.0018785555962392002,0.0022185584382038827,0.34365558795987544,0.17712311288266566
53.257390798849855,0.000339689552574425,0.0018776736618152114,0.0022173632143896362,0.3436436806515475,0.17717007138343963
53.2823937992249,0.0003393766959969109,0.0018767925550945285,0.0022161692510914393,0.34363178369060593,0.17721700784355437
53.30739679959994,0.0003390642714352593,0.001875912274912487,0.002214976546347746,0.343619897063553,0.17726392228369042
53.33239979997499,0.00033875227809442276,0.001875032820106607,0.0022137850982010296,0.34360802075691455,0.1773108147244992
53.35740280035004,0.00033844071518118236,0.0018741541895165882,0.0022125949046977707,0.34359615475723976,0.17735768518660305
53.38240580072509,0.00033812958190414174,0.001873276381984303,0.002211405963888445,0.34358429905110127,0.17740453369059542
53.40740880110013,0.0003378188774737228,0.0018723993963537934,0.002210218273827516,0.343572453625095,0.1774513602570407
53.43241180147518,0.0003375086011021604,0.0018715232314712644,0.002209031832573425,0.3435606184658402,0.17749816490647452
53.45741480185023,0.0003371987520034974,0.0018706478861850804,0.002207846638188578,0.3435487935599794,0.17754494765940365
53.48241780222527,0.0003368893293935797,0.0018697733593457588,0.0022066626887393384,0.3435369788941783,0.17759170853630607
53.50742080260032,0.0003365803324900512,0.0018688996498059652,0.0022054799822960164,0.3435251744551256,0.17763844755763109
53.532423802975366,0.0003362717605123492,0.0018680267564205096,0.002204298516932859,0.34351338022953326,0.17768516474379928
53.55742680335042,0.0003359636126816988,0.0018671546780463398,0.0022031182907280384,0.3435015962041361,0.1777318601152027
53.58242980372546,0.0003356558882211087,0.0018662834135425377,0.0022019393017636466,0.3434898223656923,0.1777785336922048
53.607432804100505,0.000335348586355366,0.001865412961770313,0.0022007615481256793,0.34347805870098247,0.17782518549514056
53.632435804475556,0.0003350417063110311,0.0018645433215929994,0.0021995850279040306,0.3434663051968104,0.1778718155443165
53.6574388048506,0.0003347352473164332,0.0018636744918760495,0.0021984097391924825,0.3434545618400026,0.1779184238600107
53.68244180522565,0.00033442920860166504,0.0018628064714870287,0.0021972356800886938,0.3434428286174086,0.17796501046247298
53.707444805600694,0.0003341235893985788,0.0018619392592956127,0.0021960628486941917,0.3434311055159004,0.17801157537192483
53.732447805975745,0.0003338183889407803,0.0018610728541735794,0.00219489124311436,0.3434193925223728,0.17805811860855952
53.75745080635079,0.00033351360646362494,0.0018602072549948067,0.0021937208614584316,0.34340768962374313,0.1781046401925421
53.78245380672583,0.0003332092412042127,0.0018593424606352664,0.002192551701839479,0.34339599680695154,0.17815114014400954
53.807456807100884,0.00033290529240138315,0.001858478469973019,0.002191383762374402,0.3433843140589606,0.17819761848307072
53.83245980747593,0.000332601759295711,0.0018576152818882104,0.0021902170411839212,0.3433726413667552,0.17824407522980645
53.85746280785098,0.0003322986411295012,0.0018567528952630652,0.0021890515363925662,0.343360978717343,0.17829051040426966
53.88246580822602,0.00033199593714678424,0.0018558913089818832,0.0021878872461286673,0.3433493260977538,0.17833692402648524
53.907468808601074,0.00033169364659331116,0.0018550305219310335,0.002186724168524345,0.34333768349503996,0.17838331611645028
53.93247180897612,0.00033139176871654983,0.0018541705329989512,0.002185562301715501,0.3433260508962759,0.17842968669413403
53.95747480935116,0.0003310903027656788,0.001853311341076131,0.0021844016438418096,0.3433144282885584,0.17847603577947802
53.98247780972621,0.0003307892479915837,0.0018524529450551232,0.002183242193046707,0.34330281565900655,0.17852236339239602
54.00748081010126,0.00033048860364685243,0.0018515953438305295,0.0021820839474773817,0.34329121299476145,0.17856866955277412
54.03248381047631,0.0003301883689857701,0.0018507385362989967,0.002180926905284767,0.3432796202829865,0.17861495428047083
54.05748681085135,0.00032988854326431485,0.001849882521359214,0.002179771064623529,0.34326803751086676,0.17866121759531708
54.0824898112264,0.000329589125740153,0.0018490272979119063,0.002178616423652059,0.3432564646656098,0.17870745951711633
54.107492811601446,0.0003292901156726346,0.001848172864859831,0.002177462980532466,0.3432449017344448,0.17875368006564454
54.13249581197649,0.0003289915123227886,0.0018473192211077723,0.002176310733430561,0.343233348704623,0.17879987926065025
54.15749881235154,0.0003286933149533185,0.0018464663655625368,0.0021751596805158553,0.3432218055634175,0.1788460571218547
54.182501812726585,0.00032839552282859795,0.00184561429713295,0.002174009819961548,0.34321027229812334,0.17889221366895172
54.207504813101636,0.00032809813521466583,0.0018447630147298488,0.0021728611499445146,0.34319874889605706,0.178938348921608
54.23250781347668,0.00032780115137922194,0.0018439125172660803,0.0021717136686453023,0.34318723534455714,0.17898446289946296
54.257510813851724,0.00032750457059162256,0.001843062803656495,0.0021705673742481177,0.34317573163098375,0.17903055562212886
54.282513814226775,0.0003272083921228757,0.0018422138728179424,0.0021694222649408183,0.3431642377427186,0.1790766271091909
54.30751681460182,0.00032691261524563694,0.0018413657236692668,0.002168278338914904,0.343152753667165,0.17912267738020712
54.33251981497687,0.0003266172392342046,0.001840518355131303,0.0021671355943655075,0.34314127939174793,0.1791687064547087
54.35752281535191,0.00032632226336451594,0.0018396717661268713,0.0021659940294913873,0.34312981490391375,0.1792147143521997
54.382525815726964,0.0003260276869141416,0.0018388259555807724,0.002164853642494914,0.3431183601911303,0.17926070109215744
54.40752881610201,0.0003257335091622825,0.0018379809224197841,0.0021637144315820667,0.34310691524088677,0.17930666669403225
54.43253181647705,0.00032543972938976453,0.001837136665572656,0.0021625763949624207,0.3430954800406939,0.1793526111772477
54.4575348168521,0.00032514634687903424,0.0018362931839701043,0.0021614395308491383,0.34308405457808355,0.17939853456120064
54.48253781722715,0.00032485336091415485,0.0018354504765448092,0.002160303837458964,0.34307263884060896,0.1794444368652611
54.5075408176022,0.0003245607707808016,0.0018346085422314084,0.0021591693130122097,0.3430612328158446,0.17949031810877256
54.53254381797724,0.00032426857576625754,0.001833767379966494,0.0021580359557327516,0.343049836491386,0.17953617831105181
54.55754681835229,0.00032397677515940885,0.001832926988688607,0.002156903763848016,0.34303844985484994,0.17958201749138916
54.58254981872734,0.00032368536825074114,0.0018320873673382339,0.002155772735588975,0.3430270728938743,0.1796278356690483
54.60755281910238,0.00032339435433233454,0.001831248514857801,0.0021546428691901357,0.3430157055961179,0.17967363286326654
54.63255581947743,0.0003231037326978594,0.001830410430191671,0.0021535141628895305,0.34300434794926066,0.17971940909325473
54.657558819852476,0.0003228135026425729,0.0018295731122861382,0.0021523866149287113,0.34299299994100346,0.17976516437819734
54.68256182022753,0.0003225236634633134,0.001828736560089424,0.0021512602235527374,0.342981661559068,0.17981089873725256
54.70756482060257,0.0003222342144584973,0.001827900772551673,0.0021501349870101704,0.34297033279119693,0.17985661218955226
54.732567820977614,0.00032194515492811436,0.001827065748624947,0.0021490109035530616,0.34295901362515363,0.17990230475420213
54.757570821352665,0.0003216564841737233,0.0018262314872632233,0.0021478879714369467,0.34294770404872243,0.17994797645028168
54.78257382172771,0.0003213682014984479,0.001825397987422388,0.002146766188920836,0.34293640404970827,0.17999362729684423
54.80757682210276,0.00032108030620697266,0.0018245652480602323,0.002145645554267205,0.3429251136159367,0.1800392573129171
54.832579822477804,0.00032079279760553866,0.001823733268136449,0.0021445260657419877,0.3429138327352541,0.18008486651750147
54.857582822852855,0.0003205056750019392,0.001822902046612627,0.0021434077216145662,0.3429025613955273,0.18013045492957264
54.8825858232279,0.0003202189377055161,0.0018220715824522479,0.002142290520157764,0.3428912995846439,0.1801760225680799
54.90758882360294,0.0003199325850271547,0.0018212418746206807,0.0021411744596478354,0.34288004729051175,0.1802215694519467
54.932591823977994,0.0003196466162792805,0.0018204129220851784,0.002140059538364459,0.3428688045010593,0.18026709560007062
54.95759482435304,0.00031936103077585506,0.0018195847238148737,0.0021389457545907286,0.3428575712042354,0.18031260103132343
54.98259782472809,0.00031907582783237106,0.001818757278780774,0.002137833106613145,0.3428463473880094,0.18035808576455117
55.00760082510313,0.0003187910067658491,0.0018179305859557576,0.0021367215927216065,0.3428351330403708,0.18040354981857415
55.03260382547818,0.000318506566894833,0.0018171046443145695,0.0021356112112094023,0.3428239281493295,0.18044899321218705
55.05760682585323,0.0003182225075393863,0.0018162794528338176,0.0021345019603732037,0.3428127327029158,0.18049441596415888
55.08260982622827,0.00031793882802108755,0.0018154550104919668,0.0021333938385130545,0.34280154668917995,0.1805398180932332
55.10761282660332,0.0003176555276630265,0.0018146313162693366,0.002132286843932363,0.34279037009619245,0.18058519961812794
55.132615826978366,0.00031737260578980077,0.0018138083691480963,0.0021311809749378972,0.3427792029120441,0.1806305605575356
55.15761882735342,0.00031709006172751027,0.0018129861681122606,0.0021300762298397708,0.3427680451248455,0.18067590093012328
55.18262182772846,0.00031680789480375497,0.0018121647121476859,0.0021289726069514407,0.3427568967227276,0.18072122075453265
55.20762482810351,0.0003165261043476293,0.001811344000242065,0.002127870104589694,0.3427457576938411,0.1807665200493801
55.232627828478556,0.0003162446896897195,0.0018105240313849244,0.002126768721074644,0.34273462802635674,0.18081179883325665
55.2576308288536,0.0003159636501620987,0.0018097048045676192,0.002125668454729718,0.34272350770846527,0.1808570571247282
55.28263382922865,0.00031568298509832324,0.0018088863187833292,0.0021245693038816522,0.34271239672837717,0.18090229494233534
55.307636829603695,0.00031540269383342913,0.0018080685730270552,0.0021234712668604843,0.3427012950743229,0.18094751230459358
55.332639829978746,0.0003151227757039274,0.0018072515662956139,0.0021223743419995413,0.3426902027345526,0.18099270922999328
55.35764283035379,0.0003148432300478009,0.001806435297587635,0.002121278527635436,0.34267911969733617,0.18103788573699975
55.38264583072883,0.0003145640562044996,0.0018056197659035561,0.0021201838221080556,0.3426680459509632,0.18108304184405333
55.407648831103884,0.00031428525351493726,0.001804804970245619,0.002119090223760556,0.3426569814837431,0.18112817756956934
55.43265183147893,0.0003140068213214877,0.0018039909096178664,0.002117997730939354,0.3426459262840047,0.18117329293193818
55.45765483185398,0.00031372875896798003,0.0018031775830261358,0.0021169063419941157,0.3426348803400966,0.1812183879495254
55.48265783222902,0.000313451065799696,0.001802364989478058,0.002115816055277754,0.3426238436403868,0.1812634626406717
55.507660832604074,0.000313173741163365,0.001801553127983051,0.0021147268691464162,0.3426128161732628,0.18130851702369297
55.53266383297912,0.000312896784407161,0.0018007419975523177,0.0021136387819594787,0.3426017979271317,0.18135355111688037
55.55766683335416,0.00031262019488069833,0.0017999315971988397,0.002112551792079538,0.3425907888904199,0.18139856493850035
55.58266983372921,0.000312343971935028,0.0017991219259373755,0.0021114658978724035,0.3425797890515732,0.18144355850679475
55.60767283410426,0.0003120681149226339,0.0017983129827844554,0.0021103810977070895,0.34256879839905685,0.18148853183998073
55.63267583447931,0.0003117926231974289,0.0017975047667583776,0.0021092973899558064,0.3425578169213552,0.18153348495625096
55.65767883485435,0.00031151749611475136,0.0017966972768792048,0.002108214772993956,0.34254684460697193,0.1815784178737735
55.6826818352294,0.00031124273303136086,0.0017958905121687584,0.0021071332452001195,0.3425358814444301,0.18162333061069197
55.70768483560445,0.0003109683333054349,0.001795084471650618,0.002106052804956053,0.34252492742227175,0.18166822318512557
55.73268783597949,0.000310694296296565,0.0017942791543501138,0.002104973450646679,0.3425139825290581,0.1817130956151691
55.75769083635454,0.00031042062136575274,0.0017934745592943246,0.0021038951806600773,0.3425030467533696,0.18175794791889302
55.782693836729585,0.00031014730787540647,0.0017926706855120739,0.0021028179933874802,0.34249212008380553,0.18180278011434345
55.807696837104636,0.0003098743551893371,0.0017918675320339249,0.002101741887223262,0.3424812025089844,0.1818475922195423
55.83269983747968,0.0003096017626727551,0.0017910650978921784,0.0021006668605649337,0.34247029401754353,0.18189238425248722
55.857702837854724,0.0003093295296922658,0.0017902633821208671,0.0020995929118131328,0.34245939459813934,0.18193715623115167
55.882705838229775,0.00030905765561586667,0.0017894623837557526,0.0020985200393716192,0.342448504239447,0.18198190817348506
55.90770883860482,0.00030878613981294315,0.0017886621018343212,0.0020974482416472643,0.34243762293016067,0.18202664009741265
55.93271183897987,0.0003085149816542651,0.0017878625353957807,0.002096377517050046,0.34242675065899325,0.1820713520208357
55.957714839354914,0.0003082441805119831,0.0017870636834810562,0.0020953078639930393,0.3424158874146764,0.18211604396163136
55.982717839729965,0.00030797373575962506,0.0017862655451327855,0.0020942392808924104,0.3424050331859606,0.18216071593765296
56.00772084010501,0.0003077036467720922,0.0017854681193953165,0.0020931717661674086,0.3423941879616151,0.18220536796672984
56.03272384048005,0.0003074339129256557,0.0017846714053147022,0.002092105318240358,0.3423833517304275,0.18225000006666747
56.0577268408551,0.0003071645335979531,0.0017838754019386983,0.0020910399355366515,0.34237252448120437,0.18229461225524754
56.08272984123015,0.00030689550816798475,0.0017830801083167586,0.0020899756164847435,0.34236170620277073,0.18233920455022787
56.1077328416052,0.00030662683601610975,0.0017822855235000302,0.00208891235951614,0.3423508968839701,0.18238377696934263
56.13273584198024,0.00030635851652404333,0.0017814916465413522,0.0020878501630653954,0.34234009651366465,0.1824283295303022
56.15773884235529,0.0003060905490748523,0.0017806984764952493,0.0020867890255701015,0.3423293050807349,0.18247286225079334
56.18274184273034,0.0003058229330529521,0.0017799060124179303,0.0020857289454708824,0.3423185225740798,0.18251737514847918
56.20774484310538,0.0003055556678441031,0.0017791142533672825,0.0020846699212113858,0.3423077489826168,0.1825618682409993
56.23274784348043,0.00030528875283540694,0.001778323198402869,0.002083611951238276,0.34229698429528155,0.18260634154596972
56.257750843855476,0.0003050221874153035,0.0017775328465859251,0.0020825550340012287,0.3422862285010282,0.18265079508098295
56.28275384423053,0.00030475597097356666,0.0017767431969793537,0.0020814991679529203,0.3422754815888291,0.1826952288636081
56.30775684460557,0.00030449010290130145,0.0017759542486477228,0.002080444351549024,0.3422647435476748,0.1827396429113908
56.332759844980615,0.00030422458259094014,0.0017751660006572606,0.0020793905832482006,0.342254014366574,0.1827840372418534
56.357762845355666,0.000303959409436239,0.001774378452075852,0.0020783378615120912,0.34224329403455384,0.18282841187249488
56.38276584573071,0.000303694582832275,0.0017735916019730369,0.002077286184805312,0.3422325825406593,0.1828727668207909
56.40776884610576,0.00030343010217544176,0.0017728054494200029,0.0020762355515954447,0.34222187987395364,0.18291710210419393
56.432771846480804,0.0003031659668634468,0.0017720199934895852,0.002075185960353032,0.34221118602351797,0.1829614177401332
56.457774846855855,0.00030290217629530764,0.0017712352332562604,0.002074137409551568,0.34220050097845167,0.18300571374601482
56.4827778472309,0.00030263872987134873,0.0017704511677961447,0.0020730898976674935,0.3421898247278719,0.1830499901392217
56.50778084760594,0.0003023756269931976,0.0017696677961869891,0.0020720434231801866,0.34217915726091386,0.1830942469371138
56.532783847980994,0.0003021128670637818,0.0017688851175081757,0.0020709979845719576,0.34216849856673065,0.1831384841570279
56.55778684835604,0.00030185044948732577,0.0017681031308407155,0.002069953580328041,0.3421578486344932,0.1831827018162779
56.58278984873109,0.0003015883736693466,0.001767321835267243,0.0020689102089365896,0.3421472074533904,0.18322689993215469
56.60779284910613,0.0003013266390166516,0.0017665412298720142,0.0020678678688886656,0.34213657501262873,0.1832710785219262
56.632795849481184,0.00030106524493733413,0.0017657613137409013,0.0020668265586782355,0.34212595130143264,0.18331523760283758
56.65779884985623,0.0003008041908407712,0.0017649820859613912,0.0020657862768021624,0.34211533630904406,0.18335937719211104
56.68280185023127,0.0003005434761376192,0.00176420354562258,0.002064747021760199,0.34210473002472286,0.18340349730694608
56.70780485060632,0.00030028310023981085,0.0017634256918151708,0.0020637087920549815,0.34209413243774645,0.18344759796451943
56.73280785098137,0.0003000230625605525,0.0017626485236314697,0.0020626715861920223,0.3420835435374098,0.18349167918198506
56.75781085135642,0.00029976336251431976,0.0017618720401653815,0.0020616354026797012,0.3420729633130255,0.1835357409764743
56.78281385173146,0.0002995039995168553,0.001761096240512408,0.002060600240029263,0.3420623917539238,0.1835797833650958
56.807816852106505,0.0002992449729851646,0.0017603211237696426,0.002059566096754807,0.3420518288494522,0.18362380636493572
56.832819852481556,0.0002989862823375133,0.0017595466890357675,0.002058532971373281,0.34204127458897593,0.18366780999305757
56.8578228528566,0.0002987279269934237,0.0017587729354110514,0.002057500862404475,0.34203072896187753,0.18371179426650236
56.88282585323165,0.0002984699063736715,0.0017579998619973434,0.002056469768371015,0.3420201919575569,0.18375575920228865
56.907828853606695,0.0002982122199002828,0.0017572274678980724,0.002055439687798355,0.3420096635654314,0.1837997048174125
56.932831853981746,0.00029795486699653025,0.0017564557522182413,0.0020544106192147715,0.3419991437749356,0.1838436311288477
56.95783485435679,0.0002976978470869307,0.0017556847140644254,0.002053382561151356,0.34198863257552164,0.18388753815354553
56.982837854731834,0.00029744115959724125,0.001754914352544767,0.002052355512142008,0.34197812995665844,0.18393142590843506
57.007840855106885,0.00029718480395445626,0.0017541446667689738,0.00205132947072343,0.3419676359078326,0.18397529441042304
57.03284385548193,0.00029692877958680447,0.0017533756558483148,0.002050304435435119,0.3419571504185476,0.18401914367639396
57.05784685585698,0.0002966730859237451,0.001752607318895616,0.0020492804048193613,0.34194667347832425,0.18406297372321018
57.08284985623202,0.00029641772239596574,0.001751839655025259,0.002048257377421225,0.3419362050767005,0.18410678456771182
57.107852856607074,0.00029616268843537776,0.0017510726633531747,0.0020472353517885524,0.34192574520323105,0.1841505762267169
57.13285585698212,0.00029590798347511475,0.0017503063429968435,0.002046214326471958,0.3419152938474881,0.18419434871702137
57.15785885735716,0.000295653606949528,0.0017495406930752883,0.0020451943000248164,0.3419048509990606,0.18423810205539912
57.18286185773221,0.0002953995582941841,0.0017487757127090738,0.0020441752710032577,0.3418944166475545,0.18428183625860206
57.20786485810726,0.0002951458369458617,0.0017480114010203019,0.0020431572379661636,0.34188399078259274,0.18432555134336007
57.23286785848231,0.0002948924423425482,0.0017472477571326083,0.0020421401994751565,0.3418735733938152,0.18436924732638116
57.25787085885735,0.00029463937392343694,0.00174648478017116,0.002041124154094597,0.34186316447087844,0.1844129242243514
57.2828738592324,0.00029438663112892364,0.001745722469262651,0.0020401091003915744,0.3418527640034561,0.1844565820539351
57.30787685960745,0.0002941342134006039,0.0017449608235352997,0.0020390950369359034,0.3418423719812385,0.1845002208317746
57.33287985998249,0.0002938821201812696,0.0017441998421188448,0.0020380819623001143,0.3418319883939328,0.18454384057449055
57.35788286035754,0.0002936303509149059,0.0017434395241445425,0.0020370698750594484,0.3418216132312628,0.1845874412986819
57.382885860732586,0.0002933789050466886,0.0017426798687451635,0.002036058773791852,0.341811246482969,0.18463102302092585
57.40788886110764,0.0002931277820229806,0.0017419208750549889,0.0020350486570779695,0.3418008881388087,0.18467458575777793
57.43289186148268,0.00029287698129132914,0.0017411625422098077,0.002034039523501137,0.3417905381885557,0.18471812952577202
57.457894861857724,0.0002926265023004625,0.0017404048693469131,0.0020330313716473754,0.34178019662200043,0.18476165434142047
