r,aN,aExtra,aTot,v
1.8012910485080846,0.12743347702944516,0.0021755130368295377,0.1296089900662747,0.48318062214098967
1.8346297716286046,0.12445355644616063,0.002166597321570017,0.12662015376773064,0.4819762481600836
1.8679684947491249,0.1215769509937624,0.0021584128102074903,0.12373536380396989,0.48076372707613557
1.9013072178696448,0.11879893931453508,0.002150926097775457,0.12094986541231054,0.4795444214134788
1.934645940990165,0.11611506670085936,0.0021441061293828475,0.1182591728302422,0.4783195884561728
1.967984664110685,0.11352112722559467,0.002137924001175125,0.1156590512267698,0.47709038879427773
2.001323387231205,0.11101314725414163,0.002132352781174112,0.11314550003531575,0.4758578941035302
2.034662110351725,0.10858737021742557,0.002127367347715971,0.11071473756514154,0.47462309423512916
2.0680008334722455,0.1062402425367886,0.002122944243500922,0.10836318678028951,0.4733869036838127
2.1013395565927655,0.10396840060226627,0.002119061543520361,0.10608746214578663,0.47215016749491795
2.1346782797132855,0.10176865871510482,0.0021156987353437443,0.10388435745044856,0.4709136666645422
2.1680170028338055,0.09963799791377358,0.0021128366104342937,0.10175083452420787,0.46967812308112844
2.2013557259543255,0.09757355561025416,0.0021104571653238076,0.09968401277557797,0.4684442040516914
2.234694449074846,0.09557261597014512,0.0021085435116164736,0.09768115948176159,0.46721252645138633
2.268033172195366,0.09363260097619083,0.0021070797939127034,0.09573968077010353,0.46598366053112805
2.301371895315886,0.09175106212030402,0.0021060511148493378,0.09385711323515336,0.4647581334144273
2.334710618436406,0.0899256726740692,0.002105443466544377,0.09203111614061357,0.4635364323114685
2.368049341556926,0.08815422049214708,0.0021052436678145516,0.09025946415996162,0.4623190074756586
2.4013880646774464,0.08643460130700095,0.002105439306604193,0.08854004061360514,0.46110627492538825
2.4347267877979664,0.08476481247698063,0.0021060186871254007,0.08687083116410603,0.45989861895152867
2.4680655109184864,0.08314294715306751,0.0021069707812634776,0.085249917934331,0.45869639442920596
2.5014042340390064,0.08156718883254453,0.0021082851838492,0.08367547401639373,0.45749992895062636
2.5347429571595264,0.0800358062705341,0.0021099520714413828,0.08214575834197547,0.45630952479413656
2.568081680280047,0.07854714872278101,0.002111962164300226,0.08065911088708123,0.455125460743288
2.601420403400567,0.07709964149526323,0.0021143066912646916,0.07921394818652792,0.4539479937683931
2.634759126521087,0.07569178177822078,0.0021169773572761548,0.07780875913549694,0.4527773605819217
2.668097849641607,0.07432213474401753,0.0021199663133163746,0.0764421010573339,0.45161377907805134
2.701436572762127,0.07298932988991139,0.002123266128550679,0.07511259601846207,0.4504574496657596
2.7347752958826472,0.07169205760832235,0.0021268697644876776,0.07381892737281003,0.4493085565040089
2.7681140190031672,0.0704290659685676,0.0021307705509849835,0.07255983651955258,0.4481672686468206
2.8014527421236872,0.06919915769529295,0.0021349621639466547,0.0713341198592396,0.4470337411053516
2.834791465244207,0.06800118732998033,0.002139438604572563,0.07014062593455289,0.44590811583347195
2.868130188364727,0.06683405856296318,0.002144194180032932,0.06897825274299611,0.444790522642782
2.9014689114852477,0.06569672172434357,0.0021492234854528754,0.06784594520979645,0.4436810800525033
2.9348076346057677,0.06458817142308648,0.0021545213871023024,0.06674269281018878,0.4425798960792159
2.9681463577262877,0.0635074443243741,0.0021600830066958805,0.06566752733106998,0.4414870689710026
3.0014850808468077,0.06245361705604348,0.0021659037067162804,0.06461952076275976,0.44040268789017845
3.0348238039673276,0.06142580423561029,0.002171979076681502,0.0635977833122918,0.4393268335484406
3.068162527087848,0.06042315661000594,0.002178304920283982,0.06260146153028992,0.43825957879796196
3.101501250208368,0.05944485930072829,0.002184877243335425,0.061629736544063715,0.43720098918166456
3.134839973328888,0.05849013014763453,0.002191692242456855,0.060681822390091386,0.43615112344564977
3.168178696449408,0.0575582181450893,0.0021987462944585553,0.05975696443954786,0.43511003401652365
3.2015174195699285,0.05664840196462954,0.00220603594635911,0.05885443791098865,0.434077767446142
3.2348561426904485,0.055759988558718276,0.002213557905996983,0.05797354646471526,0.43305436482609694
3.2681948658109685,0.054892311840540574,0.002221309033191864,0.05711362087373244,0.4320398621740898
3.3015335889314885,0.05404473143514503,0.0022292863314164646,0.0562740177665615,0.43103429079416655
3.3348723120520085,0.05321663149755831,0.002237486939942592,0.0554541184375009,0.43003767761264194
3.368211035172529,0.05240741959379918,0.0022459081264281982,0.05465332772022738,0.4290500454913978
3.401549758293049,0.05161652564099532,0.002254547279914718,0.05387107292091004,0.4280714135201144
3.434888481413569,0.050843400903061914,0.0022634019042063933,0.05310680280726831,0.4271017972888755
3.468227204534089,0.0500875170386379,0.0022724696116054577,0.05235998665024336,0.42614120914248105
3.501565927654609,0.04934836519819554,0.0022817481169790607,0.0516301133151746,0.4251896584177018
